"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"06","2","C21","","14_65 a 69","4"
"06","2","C22","","09_40 a 44","2"
"06","2","C23","","16_75 a 79","8"
"06","2","C25","","17_80 y más","271"
"06","2","C26","","10_45 a 49","1"
"06","2","C32","","12_55 a 59","5"
"06","2","C34","","10_45 a 49","36"
"06","2","C34","","99_Sin especificar","13"
"06","2","C40","","04_15 a 19","1"
"06","2","C43","","08_35 a 39","6"
"06","2","C44","","14_65 a 69","5"
"06","2","C49","","13_60 a 64","4"
"06","2","C49","","15_70 a 74","2"
"06","2","C49","","17_80 y más","4"
"06","2","C50","","05_20 a 24","3"
"06","2","C51","","13_60 a 64","2"
"06","2","C51","","15_70 a 74","12"
"06","2","C51","","17_80 y más","24"
"06","2","C52","","13_60 a 64","1"
"06","2","C52","","14_65 a 69","1"
"06","2","C52","","15_70 a 74","1"
"06","2","C52","","16_75 a 79","1"
"06","2","C52","","17_80 y más","4"
"06","2","C53","","05_20 a 24","5"
"06","2","C53","","07_30 a 34","35"
"06","2","C54","","08_35 a 39","1"
"06","2","C54","","11_50 a 54","7"
"06","2","C55","","11_50 a 54","48"
"06","2","C55","","12_55 a 59","47"
"06","2","C56","","05_20 a 24","1"
"06","2","C64","","08_35 a 39","2"
"06","2","C64","","11_50 a 54","20"
"06","2","C64","","13_60 a 64","26"
"06","2","C64","","14_65 a 69","39"
"06","2","C64","","15_70 a 74","38"
"06","2","C68","","11_50 a 54","1"
"06","2","C71","","03_10 a 14","4"
"06","2","C71","","05_20 a 24","1"
"06","2","C71","","07_30 a 34","3"
"06","2","C74","","17_80 y más","2"
"06","2","C75","","09_40 a 44","1"
"06","2","C75","","16_75 a 79","1"
"06","2","C80","","09_40 a 44","25"
"06","2","C81","","11_50 a 54","3"
"06","2","C81","","12_55 a 59","3"
"06","2","C83","","02_1 a 9","2"
"06","2","C83","","14_65 a 69","3"
"06","2","C83","","15_70 a 74","1"
"06","2","C83","","16_75 a 79","2"
"06","2","C83","","17_80 y más","1"
"06","2","C84","","10_45 a 49","1"
"06","2","C85","","06_25 a 29","3"
"06","2","C85","","99_Sin especificar","2"
"06","2","C91","","01_Menor de 1 año","1"
"06","2","C91","","03_10 a 14","5"
"06","2","C91","","04_15 a 19","6"
"06","2","C91","","07_30 a 34","1"
"06","2","C92","","01_Menor de 1 año","1"
"06","2","C92","","03_10 a 14","3"
"06","2","C92","","07_30 a 34","3"
"06","2","C93","","14_65 a 69","1"
"06","2","C95","","06_25 a 29","2"
"06","2","C95","","13_60 a 64","7"
"06","2","C95","","14_65 a 69","8"
"06","2","C95","","15_70 a 74","11"
"06","2","C95","","16_75 a 79","9"
"06","2","C95","","17_80 y más","35"
"06","2","D01","","17_80 y más","1"
"06","2","D38","","12_55 a 59","1"
"06","2","D43","","07_30 a 34","5"
"06","2","D43","","09_40 a 44","9"
"06","2","D43","","12_55 a 59","23"
"06","2","D43","","14_65 a 69","28"
"06","2","D43","","16_75 a 79","25"
"06","2","D45","","16_75 a 79","1"
"06","2","D45","","17_80 y más","2"
"06","2","D48","","08_35 a 39","1"
"06","2","D48","","15_70 a 74","5"
"06","2","D48","","17_80 y más","9"
"06","2","D57","","10_45 a 49","1"
"06","2","D58","","14_65 a 69","1"
"06","2","D61","","05_20 a 24","1"
"06","2","D64","","09_40 a 44","1"
"06","2","D64","","14_65 a 69","10"
"06","2","D64","","16_75 a 79","23"
"06","2","D65","","10_45 a 49","1"
"06","2","D70","","04_15 a 19","1"
"06","2","D80","","07_30 a 34","1"
"06","2","D86","","16_75 a 79","1"
"06","2","E10","","12_55 a 59","4"
"06","2","E11","","99_Sin especificar","1"
"06","2","E14","","10_45 a 49","25"
"06","2","X97","","05_20 a 24","1"
"06","2","X99","","05_20 a 24","2"
"06","2","X99","","07_30 a 34","3"
"06","2","Y09","","01_Menor de 1 año","1"
"06","2","Y09","","02_1 a 9","1"
"06","2","Y09","","04_15 a 19","2"
"06","2","Y17","","02_1 a 9","1"
"06","2","Y17","","13_60 a 64","1"
"06","2","Y17","","17_80 y más","4"
"06","2","Y18","","10_45 a 49","1"
"06","2","Y20","","06_25 a 29","15"
"06","2","Y20","","16_75 a 79","1"
"06","2","Y21","","12_55 a 59","1"
"06","2","Y24","","02_1 a 9","1"
"06","2","Y24","","04_15 a 19","4"
"06","2","Y26","","12_55 a 59","2"
"06","2","Y28","","08_35 a 39","1"
"06","2","Y28","","15_70 a 74","1"
"06","2","Y28","","16_75 a 79","1"
"06","2","Y33","","02_1 a 9","1"
"06","2","Y33","","09_40 a 44","1"
"06","2","Y59","","16_75 a 79","1"
"06","2","Y59","","17_80 y más","1"
"06","2","Y83","","04_15 a 19","1"
"06","2","Y83","","12_55 a 59","2"
"06","9","A41","","06_25 a 29","1"
"06","9","A41","","17_80 y más","3"
"06","9","C10","","15_70 a 74","1"
"06","9","C16","","14_65 a 69","1"
"06","9","C50","","15_70 a 74","1"
"06","9","C80","","11_50 a 54","1"
"06","9","E03","","15_70 a 74","1"
"06","9","E14","","12_55 a 59","1"
"06","9","G91","","09_40 a 44","1"
"06","9","I21","","15_70 a 74","3"
"06","9","I45","","13_60 a 64","1"
"06","9","I50","","99_Sin especificar","4"
"06","9","J11","","16_75 a 79","1"
"06","9","J18","","12_55 a 59","1"
"06","9","J69","","14_65 a 69","1"
"06","9","J69","","15_70 a 74","1"
"06","9","K55","","99_Sin especificar","1"
"06","9","K74","","14_65 a 69","1"
"06","9","R10","","05_20 a 24","1"
"06","9","R10","","99_Sin especificar","1"
"06","9","R57","","16_75 a 79","1"
"06","9","R99","","99_Sin especificar","3"
"06","9","V05","","12_55 a 59","1"
"06","9","X47","","05_20 a 24","1"
"06","9","X70","","05_20 a 24","1"
"06","9","X70","","07_30 a 34","3"
"06","9","X99","","15_70 a 74","1"
"10","1","A41","","08_35 a 39","2"
"10","1","A41","","11_50 a 54","2"
"10","1","A41","","14_65 a 69","6"
"10","1","A41","","15_70 a 74","6"
"10","1","C15","","15_70 a 74","1"
"10","1","C25","","14_65 a 69","1"
"10","1","C34","","15_70 a 74","2"
"10","1","C49","","12_55 a 59","1"
"10","1","C61","","13_60 a 64","1"
"10","1","C61","","16_75 a 79","6"
"10","1","C61","","17_80 y más","14"
"10","1","C64","","12_55 a 59","2"
"10","1","C85","","15_70 a 74","1"
"10","1","C92","","06_25 a 29","1"
"10","1","D61","","17_80 y más","1"
"10","1","G20","","16_75 a 79","2"
"10","1","G20","","17_80 y más","1"
"10","1","I25","","13_60 a 64","1"
"10","1","I25","","17_80 y más","3"
"10","1","I26","","12_55 a 59","2"
"10","1","I33","","13_60 a 64","1"
"10","1","I42","","15_70 a 74","1"
"10","1","I49","","15_70 a 74","5"
"10","1","I50","","16_75 a 79","8"
"10","1","I50","","17_80 y más","23"
"10","1","I51","","13_60 a 64","1"
"10","1","I60","","17_80 y más","1"
"10","1","I61","","08_35 a 39","1"
"10","1","I61","","14_65 a 69","5"
"10","1","I61","","15_70 a 74","5"
"10","1","I62","","14_65 a 69","1"
"10","1","I64","","16_75 a 79","9"
"10","1","I85","","14_65 a 69","1"
"10","1","J15","","14_65 a 69","1"
"10","1","J18","","09_40 a 44","1"
"10","1","J18","","14_65 a 69","13"
"10","1","J44","","14_65 a 69","1"
"10","1","J81","","13_60 a 64","1"
"10","1","J81","","17_80 y más","1"
"10","1","J94","","11_50 a 54","1"
"10","1","J96","","01_Menor de 1 año","1"
"10","1","K56","","14_65 a 69","1"
"10","1","K70","","11_50 a 54","4"
"10","1","K70","","14_65 a 69","1"
"10","1","K74","","12_55 a 59","2"
"10","1","K75","","12_55 a 59","1"
"10","1","L08","","10_45 a 49","1"
"10","1","L08","","16_75 a 79","1"
"10","1","N17","","14_65 a 69","1"
"10","1","N19","","15_70 a 74","3"
"10","1","N39","","12_55 a 59","2"
"10","1","R09","","09_40 a 44","1"
"10","1","R57","","11_50 a 54","2"
"10","1","R68","","12_55 a 59","5"
"10","1","R96","","04_15 a 19","1"
"10","1","R96","","13_60 a 64","1"
"10","1","R98","","15_70 a 74","3"
"10","1","R99","","06_25 a 29","1"
"10","1","R99","","16_75 a 79","9"
"06","2","O44","M","06_25 a 29","1"
"06","2","O99","M","04_15 a 19","1"
"06","2","Q21","","01_Menor de 1 año","6"
"06","2","Q31","","01_Menor de 1 año","1"
"06","2","Q39","","01_Menor de 1 año","4"
"06","2","Q60","","01_Menor de 1 año","8"
"06","2","Q63","","01_Menor de 1 año","1"
"06","2","R00","","16_75 a 79","9"
"06","2","R06","","16_75 a 79","1"
"06","2","R09","","17_80 y más","38"
"06","2","R10","","16_75 a 79","13"
"06","2","R31","","17_80 y más","2"
"06","2","R41","","15_70 a 74","1"
"06","2","R50","","17_80 y más","2"
"06","2","R56","","14_65 a 69","1"
"06","2","R56","","15_70 a 74","2"
"06","2","R56","","17_80 y más","4"
"06","2","R57","","06_25 a 29","1"
"06","2","R57","","13_60 a 64","32"
"06","2","R57","","16_75 a 79","92"
"06","2","R64","","15_70 a 74","1"
"06","2","R68","","16_75 a 79","7"
"06","2","R96","","03_10 a 14","1"
"06","2","R96","","17_80 y más","83"
"06","2","R99","","06_25 a 29","6"
"06","2","R99","","12_55 a 59","36"
"06","2","R99","","13_60 a 64","73"
"06","2","R99","","14_65 a 69","105"
"06","2","R99","","16_75 a 79","162"
"06","2","V03","","10_45 a 49","1"
"06","2","V23","","04_15 a 19","1"
"06","2","V23","","11_50 a 54","1"
"06","2","V29","","10_45 a 49","1"
"06","2","V43","","02_1 a 9","1"
"06","2","V43","","09_40 a 44","1"
"06","2","V43","","16_75 a 79","1"
"06","2","V44","","14_65 a 69","1"
"06","2","V48","","10_45 a 49","1"
"06","2","V49","","04_15 a 19","3"
"06","2","V49","","06_25 a 29","6"
"06","2","V49","","08_35 a 39","2"
"06","2","V49","","12_55 a 59","7"
"06","2","V49","","13_60 a 64","5"
"06","2","V59","","11_50 a 54","1"
"06","2","W32","","07_30 a 34","1"
"06","2","W84","","02_1 a 9","1"
"06","2","W84","","07_30 a 34","2"
"06","2","W84","","16_75 a 79","2"
"06","2","W85","","02_1 a 9","1"
"06","2","W87","","09_40 a 44","1"
"06","2","X09","","07_30 a 34","2"
"06","2","X47","","11_50 a 54","1"
"06","2","X59","","13_60 a 64","16"
"06","2","X59","","99_Sin especificar","5"
"06","2","X72","","08_35 a 39","1"
"06","2","X74","","05_20 a 24","4"
"06","2","X74","","10_45 a 49","1"
"06","2","X84","","14_65 a 69","2"
"06","2","X95","","02_1 a 9","2"
"06","2","X95","","09_40 a 44","3"
"06","2","X99","","10_45 a 49","2"
"06","2","Y11","","09_40 a 44","1"
"06","2","Y11","","17_80 y más","1"
"06","2","Y12","","09_40 a 44","1"
"06","2","Y17","","06_25 a 29","1"
"06","2","Y20","","03_10 a 14","4"
"06","2","Y20","","08_35 a 39","7"
"06","2","Y20","","13_60 a 64","3"
"06","2","Y21","","04_15 a 19","1"
"06","2","Y21","","11_50 a 54","1"
"06","2","Y21","","15_70 a 74","2"
"06","2","Y25","","99_Sin especificar","1"
"06","2","Y26","","04_15 a 19","1"
"06","2","Y26","","11_50 a 54","4"
"06","2","Y26","","15_70 a 74","2"
"06","2","Y26","","17_80 y más","6"
"06","2","Y28","","06_25 a 29","1"
"06","2","Y28","","12_55 a 59","2"
"06","2","Y31","","04_15 a 19","1"
"06","2","Y34","","10_45 a 49","12"
"06","2","Y83","","09_40 a 44","3"
"06","2","Y83","","17_80 y más","12"
"06","9","C34","","12_55 a 59","1"
"06","9","C34","","17_80 y más","3"
"06","9","C38","","17_80 y más","1"
"06","9","C50","","10_45 a 49","1"
"06","9","E11","","17_80 y más","1"
"06","9","I11","","17_80 y más","5"
"06","9","I21","","16_75 a 79","2"
"06","9","I25","","14_65 a 69","1"
"06","9","I25","","17_80 y más","3"
"06","9","I33","","99_Sin especificar","1"
"06","9","I42","","14_65 a 69","1"
"06","9","I42","","15_70 a 74","1"
"06","9","I42","","17_80 y más","3"
"06","9","I49","","99_Sin especificar","1"
"06","9","I50","","17_80 y más","16"
"06","9","I64","","14_65 a 69","1"
"06","9","I64","","16_75 a 79","2"
"06","9","K65","","14_65 a 69","2"
"06","9","K74","","13_60 a 64","1"
"06","9","K74","","15_70 a 74","1"
"06","9","K92","","08_35 a 39","1"
"06","9","L89","","10_45 a 49","1"
"06","9","N19","","17_80 y más","4"
"06","9","Q03","","02_1 a 9","1"
"06","9","R57","","15_70 a 74","1"
"06","9","R99","","17_80 y más","2"
"06","9","Y20","","99_Sin especificar","1"
"10","1","A41","","07_30 a 34","1"
"06","2","E16","","14_65 a 69","2"
"06","2","E46","","09_40 a 44","4"
"06","2","E46","","12_55 a 59","2"
"06","2","E46","","14_65 a 69","2"
"06","2","E46","","16_75 a 79","7"
"06","2","E66","","09_40 a 44","2"
"06","2","E66","","10_45 a 49","2"
"06","2","E84","","15_70 a 74","2"
"06","2","E85","","12_55 a 59","1"
"06","2","E85","","13_60 a 64","2"
"06","2","E85","","15_70 a 74","1"
"06","2","E88","","02_1 a 9","1"
"06","2","F03","","05_20 a 24","1"
"06","2","F10","","14_65 a 69","1"
"06","2","F10","","15_70 a 74","1"
"06","2","F10","","17_80 y más","1"
"06","2","G04","","13_60 a 64","1"
"06","2","G04","","15_70 a 74","2"
"06","2","G04","","17_80 y más","2"
"06","2","G10","","15_70 a 74","1"
"06","2","G12","","11_50 a 54","4"
"06","2","G35","","06_25 a 29","1"
"06","2","G35","","15_70 a 74","2"
"06","2","G35","","16_75 a 79","2"
"06","2","G35","","17_80 y más","1"
"06","2","G37","","17_80 y más","1"
"06","2","G40","","04_15 a 19","1"
"06","2","G40","","08_35 a 39","3"
"06","2","G40","","14_65 a 69","1"
"06","2","G58","","13_60 a 64","2"
"06","2","G70","","05_20 a 24","1"
"06","2","G71","","15_70 a 74","1"
"06","2","G72","","02_1 a 9","1"
"06","2","G80","","05_20 a 24","4"
"06","2","G93","","11_50 a 54","4"
"06","2","G93","","12_55 a 59","4"
"06","2","G93","","13_60 a 64","2"
"06","2","G93","","14_65 a 69","8"
"06","2","G96","","12_55 a 59","1"
"06","2","G96","","13_60 a 64","2"
"06","2","G96","","14_65 a 69","2"
"06","2","I00","","16_75 a 79","1"
"06","2","I10","","09_40 a 44","1"
"06","2","I10","","16_75 a 79","47"
"06","2","I11","","08_35 a 39","1"
"06","2","I11","","11_50 a 54","7"
"06","2","I11","","13_60 a 64","33"
"06","2","I12","","11_50 a 54","1"
"06","2","I12","","12_55 a 59","3"
"06","2","I12","","13_60 a 64","1"
"06","2","I13","","17_80 y más","6"
"06","2","I20","","09_40 a 44","1"
"06","2","I21","","08_35 a 39","13"
"06","2","I21","","11_50 a 54","62"
"06","2","I21","","13_60 a 64","149"
"06","2","I24","","99_Sin especificar","1"
"06","2","I25","","06_25 a 29","1"
"06","2","I25","","99_Sin especificar","4"
"06","2","I26","","09_40 a 44","6"
"06","2","I26","","14_65 a 69","14"
"06","2","I26","","16_75 a 79","42"
"06","2","I31","","08_35 a 39","1"
"06","2","I31","","12_55 a 59","4"
"06","2","I31","","13_60 a 64","4"
"06","2","I31","","14_65 a 69","8"
"06","2","I31","","16_75 a 79","5"
"06","2","I31","","17_80 y más","12"
"06","2","I35","","06_25 a 29","1"
"06","2","I40","","17_80 y más","1"
"06","2","I45","","10_45 a 49","1"
"06","2","I49","","05_20 a 24","1"
"06","2","I50","","04_15 a 19","4"
"06","2","I50","","08_35 a 39","23"
"06","2","I50","","11_50 a 54","76"
"06","2","I60","","05_20 a 24","1"
"06","2","I61","","06_25 a 29","3"
"06","2","I61","","15_70 a 74","89"
"06","2","I62","","15_70 a 74","9"
"06","2","I62","","17_80 y más","35"
"06","2","I63","","07_30 a 34","1"
"06","2","I64","","08_35 a 39","4"
"06","2","I67","","02_1 a 9","2"
"06","2","I67","","09_40 a 44","5"
"06","2","I67","","10_45 a 49","11"
"06","2","I70","","13_60 a 64","1"
"06","2","I70","","15_70 a 74","5"
"06","2","I70","","17_80 y más","100"
"06","2","I77","","11_50 a 54","1"
"06","2","I80","","10_45 a 49","1"
"06","2","I95","","04_15 a 19","1"
"06","2","J02","","99_Sin especificar","1"
"06","2","J09","","17_80 y más","1"
"06","2","J15","","06_25 a 29","1"
"06","2","J18","","06_25 a 29","26"
"06","2","J20","","16_75 a 79","1"
"06","2","J21","","14_65 a 69","1"
"06","2","J21","","16_75 a 79","1"
"06","2","J21","","17_80 y más","2"
"06","2","J22","","14_65 a 69","1"
"06","2","J43","","10_45 a 49","1"
"06","2","J44","","06_25 a 29","2"
"06","2","J44","","15_70 a 74","130"
"06","2","J44","","17_80 y más","293"
"06","2","J45","","09_40 a 44","3"
"06","2","J45","","14_65 a 69","10"
"06","2","J45","","16_75 a 79","10"
"06","2","J45","","17_80 y más","51"
"06","2","J47","","15_70 a 74","1"
"06","2","J47","","17_80 y más","5"
"06","2","J69","","02_1 a 9","7"
"06","2","J69","","16_75 a 79","69"
"10","1","R99","","17_80 y más","16"
"10","1","V23","","05_20 a 24","1"
"10","1","V27","","04_15 a 19","5"
"10","1","V27","","10_45 a 49","1"
"10","1","V28","","09_40 a 44","1"
"10","1","V28","","10_45 a 49","1"
"10","1","V28","","13_60 a 64","2"
"10","1","V43","","04_15 a 19","1"
"10","1","V48","","07_30 a 34","1"
"10","1","W15","","05_20 a 24","1"
"10","1","W69","","04_15 a 19","1"
"10","1","W87","","05_20 a 24","1"
"10","1","X59","","04_15 a 19","1"
"10","1","X59","","07_30 a 34","1"
"10","1","X70","","11_50 a 54","3"
"10","1","X70","","12_55 a 59","2"
"10","1","Y83","","16_75 a 79","2"
"10","1","Y83","","17_80 y más","1"
"10","2","A16","","10_45 a 49","1"
"10","2","C16","","16_75 a 79","1"
"10","2","C18","","07_30 a 34","1"
"10","2","C22","","13_60 a 64","1"
"10","2","C22","","16_75 a 79","1"
"10","2","C22","","17_80 y más","2"
"10","2","C23","","08_35 a 39","1"
"10","2","C24","","09_40 a 44","1"
"10","2","C25","","12_55 a 59","2"
"10","2","C53","","10_45 a 49","2"
"10","2","C71","","09_40 a 44","1"
"10","2","C80","","16_75 a 79","1"
"10","2","C80","","17_80 y más","1"
"10","2","C91","","08_35 a 39","1"
"10","2","C92","","14_65 a 69","1"
"10","2","D38","","10_45 a 49","1"
"10","2","E10","","08_35 a 39","1"
"10","2","E46","","17_80 y más","2"
"10","2","F16","","17_80 y más","1"
"10","2","G40","","02_1 a 9","1"
"10","2","G83","","07_30 a 34","1"
"10","2","I21","","16_75 a 79","10"
"10","2","I42","","17_80 y más","2"
"10","2","I48","","17_80 y más","5"
"10","2","I49","","14_65 a 69","4"
"10","2","I50","","14_65 a 69","2"
"10","2","I50","","15_70 a 74","2"
"10","2","I61","","07_30 a 34","1"
"10","2","I63","","17_80 y más","2"
"10","2","I67","","16_75 a 79","2"
"10","2","J18","","12_55 a 59","3"
"10","2","J84","","16_75 a 79","1"
"10","2","J98","","06_25 a 29","1"
"10","2","K63","","07_30 a 34","1"
"10","2","K74","","14_65 a 69","1"
"10","2","K92","","16_75 a 79","2"
"10","2","L02","","17_80 y más","1"
"10","2","L08","","14_65 a 69","1"
"10","2","L08","","15_70 a 74","3"
"10","2","M06","","14_65 a 69","1"
"10","2","M62","","17_80 y más","1"
"10","2","N17","","01_Menor de 1 año","1"
"10","2","Q25","","17_80 y más","1"
"10","2","Q87","","06_25 a 29","1"
"10","2","Q89","","01_Menor de 1 año","2"
"10","2","R04","","11_50 a 54","1"
"10","2","R64","","14_65 a 69","1"
"10","2","R68","","14_65 a 69","1"
"10","2","R98","","02_1 a 9","1"
"10","2","R98","","13_60 a 64","1"
"10","2","R99","","15_70 a 74","2"
"10","2","V04","","14_65 a 69","1"
"10","2","V24","","05_20 a 24","1"
"10","2","W68","","02_1 a 9","1"
"10","2","X91","","08_35 a 39","1"
"10","2","X97","","14_65 a 69","1"
"10","2","Y26","","07_30 a 34","1"
"14","1","A09","","17_80 y más","5"
"14","1","A41","","05_20 a 24","3"
"14","1","A41","","13_60 a 64","15"
"14","1","A86","","13_60 a 64","1"
"14","1","B20","","09_40 a 44","3"
"14","1","B20","","14_65 a 69","1"
"14","1","B21","","11_50 a 54","2"
"14","1","B23","","09_40 a 44","4"
"14","1","B23","","14_65 a 69","1"
"14","1","B23","","15_70 a 74","2"
"14","1","B57","","10_45 a 49","2"
"14","1","B57","","17_80 y más","12"
"14","1","C02","","15_70 a 74","2"
"14","1","C15","","13_60 a 64","16"
"14","1","C15","","16_75 a 79","10"
"14","1","C15","","17_80 y más","17"
"14","1","C16","","11_50 a 54","5"
"14","1","C17","","08_35 a 39","1"
"14","1","C17","","15_70 a 74","2"
"14","1","C18","","05_20 a 24","1"
"14","1","C18","","07_30 a 34","2"
"14","1","C18","","13_60 a 64","47"
"14","1","C18","","17_80 y más","104"
"14","1","C19","","14_65 a 69","1"
"14","1","C19","","15_70 a 74","2"
"14","1","C21","","13_60 a 64","1"
"14","1","C21","","16_75 a 79","2"
"14","1","C22","","10_45 a 49","3"
"14","1","C22","","12_55 a 59","8"
"14","1","C22","","16_75 a 79","20"
"14","1","C25","","06_25 a 29","1"
"14","1","C32","","12_55 a 59","5"
"14","1","C32","","13_60 a 64","14"
"14","1","C34","","05_20 a 24","1"
"14","1","C34","","07_30 a 34","2"
"14","1","C37","","11_50 a 54","1"
"10","1","A41","","16_75 a 79","3"
"10","1","B20","","10_45 a 49","1"
"10","1","B21","","07_30 a 34","1"
"10","1","B24","","09_40 a 44","2"
"10","1","C16","","10_45 a 49","1"
"10","1","C18","","16_75 a 79","1"
"10","1","C22","","13_60 a 64","1"
"10","1","C22","","15_70 a 74","3"
"10","1","C25","","12_55 a 59","3"
"10","1","C45","","17_80 y más","1"
"10","1","C61","","11_50 a 54","1"
"10","1","C64","","10_45 a 49","1"
"10","1","C71","","11_50 a 54","1"
"10","1","C80","","11_50 a 54","2"
"10","1","C80","","13_60 a 64","2"
"10","1","C80","","14_65 a 69","2"
"10","1","C95","","15_70 a 74","2"
"10","1","D38","","15_70 a 74","2"
"10","1","D40","","15_70 a 74","2"
"10","1","D46","","17_80 y más","1"
"10","1","D64","","17_80 y más","2"
"10","1","D68","","01_Menor de 1 año","1"
"10","1","E66","","09_40 a 44","1"
"10","1","E66","","13_60 a 64","2"
"10","1","F03","","17_80 y más","1"
"10","1","G70","","17_80 y más","2"
"10","1","G83","","07_30 a 34","1"
"10","1","I06","","15_70 a 74","1"
"10","1","I10","","13_60 a 64","3"
"10","1","I10","","14_65 a 69","1"
"10","1","I10","","15_70 a 74","4"
"10","1","I10","","16_75 a 79","2"
"10","1","I20","","17_80 y más","1"
"10","1","I26","","14_65 a 69","1"
"10","1","I26","","15_70 a 74","3"
"10","1","I26","","17_80 y más","1"
"10","1","I33","","12_55 a 59","1"
"10","1","I33","","17_80 y más","1"
"10","1","I49","","14_65 a 69","11"
"10","1","I49","","17_80 y más","16"
"10","1","I60","","14_65 a 69","1"
"10","1","I63","","15_70 a 74","1"
"10","1","I64","","10_45 a 49","1"
"10","1","J16","","17_80 y más","1"
"10","1","J18","","11_50 a 54","4"
"10","1","J18","","12_55 a 59","3"
"10","1","J44","","15_70 a 74","5"
"10","1","J94","","17_80 y más","1"
"10","1","J96","","16_75 a 79","3"
"10","1","J98","","01_Menor de 1 año","2"
"10","1","J98","","17_80 y más","15"
"10","1","K56","","16_75 a 79","1"
"10","1","K63","","13_60 a 64","1"
"10","1","K92","","16_75 a 79","2"
"10","1","N17","","01_Menor de 1 año","1"
"10","1","N17","","17_80 y más","5"
"10","1","N18","","17_80 y más","7"
"10","1","N39","","14_65 a 69","3"
"10","1","N39","","15_70 a 74","2"
"10","1","Q25","","02_1 a 9","1"
"10","1","Q31","","02_1 a 9","1"
"10","1","R02","","17_80 y más","1"
"10","1","R55","","11_50 a 54","1"
"10","1","R56","","03_10 a 14","1"
"10","1","R57","","14_65 a 69","2"
"10","1","R96","","14_65 a 69","2"
"10","1","R96","","15_70 a 74","1"
"10","1","R96","","16_75 a 79","1"
"10","1","R99","","09_40 a 44","1"
"10","1","V13","","15_70 a 74","1"
"10","1","V22","","06_25 a 29","1"
"10","1","V23","","14_65 a 69","1"
"10","1","V28","","07_30 a 34","3"
"10","1","X70","","03_10 a 14","1"
"10","1","X70","","08_35 a 39","4"
"10","1","X76","","08_35 a 39","1"
"10","1","Y83","","05_20 a 24","1"
"10","1","Y83","","10_45 a 49","1"
"10","2","C16","","15_70 a 74","3"
"10","2","C16","","17_80 y más","1"
"10","2","C40","","14_65 a 69","1"
"10","2","C50","","10_45 a 49","5"
"10","2","C53","","05_20 a 24","1"
"10","2","C53","","16_75 a 79","1"
"10","2","C56","","10_45 a 49","3"
"10","2","C64","","15_70 a 74","2"
"10","2","C64","","17_80 y más","1"
"10","2","C85","","13_60 a 64","1"
"10","2","C85","","14_65 a 69","1"
"10","2","C85","","15_70 a 74","2"
"10","2","C91","","17_80 y más","1"
"10","2","D44","","06_25 a 29","1"
"10","2","D48","","12_55 a 59","1"
"10","2","D48","","15_70 a 74","1"
"10","2","D48","","17_80 y más","3"
"10","2","E05","","07_30 a 34","1"
"10","2","E14","","11_50 a 54","1"
"10","2","E66","","10_45 a 49","1"
"10","2","G04","","07_30 a 34","1"
"10","2","G93","","06_25 a 29","1"
"10","2","I11","","17_80 y más","6"
"10","2","I12","","17_80 y más","1"
"10","2","I21","","13_60 a 64","4"
"10","2","I25","","14_65 a 69","1"
"10","2","I25","","15_70 a 74","1"
"10","2","I25","","17_80 y más","7"
"10","2","I26","","16_75 a 79","1"
"10","2","I31","","14_65 a 69","1"
"10","2","I35","","17_80 y más","1"
"10","2","I61","","09_40 a 44","1"
"10","2","I61","","17_80 y más","5"
"10","2","K46","","17_80 y más","1"
"10","2","K65","","12_55 a 59","1"
"10","2","K65","","17_80 y más","2"
"10","2","K85","","14_65 a 69","1"
"10","2","L90","","17_80 y más","1"
"10","2","M08","","03_10 a 14","1"
"10","2","M19","","17_80 y más","1"
"10","2","N17","","05_20 a 24","1"
"10","2","N19","","13_60 a 64","1"
"10","2","N19","","14_65 a 69","3"
"10","2","N19","","15_70 a 74","1"
"10","2","N19","","16_75 a 79","2"
"10","2","N39","","05_20 a 24","1"
"10","2","P05","","01_Menor de 1 año","1"
"10","2","P21","","01_Menor de 1 año","1"
"10","2","P22","","01_Menor de 1 año","2"
"10","2","P77","","01_Menor de 1 año","1"
"10","2","R00","","11_50 a 54","1"
"10","2","R10","","15_70 a 74","2"
"10","2","R17","","17_80 y más","1"
"10","2","R73","","12_55 a 59","1"
"10","2","R98","","17_80 y más","6"
"10","2","V24","","04_15 a 19","1"
"10","2","V28","","10_45 a 49","1"
"10","2","V48","","17_80 y más","2"
"10","2","X70","","07_30 a 34","1"
"14","1","A16","","14_65 a 69","1"
"14","1","A16","","17_80 y más","2"
"14","1","A17","","08_35 a 39","1"
"14","1","A86","","12_55 a 59","1"
"14","1","B22","","11_50 a 54","1"
"14","1","B23","","08_35 a 39","4"
"14","1","B57","","13_60 a 64","8"
"14","1","C02","","10_45 a 49","2"
"14","1","C06","","17_80 y más","1"
"14","1","C07","","15_70 a 74","1"
"14","1","C10","","09_40 a 44","1"
"14","1","C10","","13_60 a 64","1"
"14","1","C10","","16_75 a 79","1"
"14","1","C15","","11_50 a 54","3"
"14","1","C16","","09_40 a 44","6"
"14","1","C16","","12_55 a 59","18"
"14","1","C16","","13_60 a 64","22"
"14","1","C16","","16_75 a 79","15"
"14","1","C17","","14_65 a 69","1"
"14","1","C20","","11_50 a 54","4"
"14","1","C24","","12_55 a 59","2"
"14","1","C24","","14_65 a 69","4"
"14","1","C24","","16_75 a 79","8"
"14","1","C32","","14_65 a 69","13"
