PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
06;9;J18;NULL;12_55 a 59;7
22;1;F03;NULL;17_80 y más;3
90;2;C23;NULL;15_70 a 74;3
02;1;D41;NULL;17_80 y más;1
38;1;G93;NULL;11_50 a 54;1
86;2;R68;NULL;04_15 a 19;1
06;9;C22;NULL;16_75 a 79;1
02;2;G90;NULL;17_80 y más;3
22;2;C20;NULL;12_55 a 59;1
46;1;E86;NULL;10_45 a 49;1
90;1;J45;NULL;17_80 y más;2
06;1;P83;NULL;01_Menor de 1 año;3
54;2;G03;NULL;17_80 y más;1
90;2;J96;NULL;07_30 a 34;3
18;2;O96;T;06_25 a 29;1
22;1;U07;NULL;99_Sin especificar;1
82;2;K66;NULL;15_70 a 74;1
42;1;X70;NULL;07_30 a 34;1
62;2;D64;NULL;16_75 a 79;1
18;1;Q85;NULL;06_25 a 29;1
54;2;C24;NULL;17_80 y más;2
18;1;F10;NULL;13_60 a 64;1
99;9;Y34;NULL;11_50 a 54;1
78;1;X62;NULL;10_45 a 49;1
58;2;E10;NULL;14_65 a 69;1
30;1;C76;NULL;16_75 a 79;1
90;2;C41;NULL;17_80 y más;3
18;1;K56;NULL;12_55 a 59;1
70;1;K85;NULL;17_80 y más;2
58;1;I25;NULL;13_60 a 64;2
70;2;I13;NULL;17_80 y más;1
70;1;C20;NULL;13_60 a 64;1
06;1;I63;NULL;17_80 y más;37
82;2;Q02;NULL;04_15 a 19;1
90;1;X59;NULL;10_45 a 49;14
90;1;C22;NULL;10_45 a 49;2
58;1;K56;NULL;14_65 a 69;2
62;2;D43;NULL;02_1 a 9;1
14;1;W87;NULL;15_70 a 74;1
90;2;E66;NULL;13_60 a 64;2
06;2;L97;NULL;12_55 a 59;1
22;1;B20;NULL;10_45 a 49;1
50;2;J81;NULL;16_75 a 79;4
50;2;D53;NULL;17_80 y más;1
82;1;I11;NULL;15_70 a 74;11
82;1;J93;NULL;17_80 y más;1
14;1;J96;NULL;14_65 a 69;15
54;2;G00;NULL;12_55 a 59;1
62;2;V12;NULL;05_20 a 24;1
82;2;D37;NULL;09_40 a 44;1
90;1;J69;NULL;17_80 y más;23
06;1;C72;NULL;14_65 a 69;1
54;2;C24;NULL;10_45 a 49;2
86;1;K81;NULL;14_65 a 69;1
62;2;J15;NULL;13_60 a 64;2
06;1;Y24;NULL;08_35 a 39;21
02;1;Y83;NULL;17_80 y más;4
86;2;C22;NULL;15_70 a 74;5
18;1;J18;NULL;10_45 a 49;4
10;1;J96;NULL;12_55 a 59;1
74;1;I21;NULL;08_35 a 39;1
86;1;A16;NULL;16_75 a 79;1
06;2;C67;NULL;17_80 y más;47
10;2;C22;NULL;12_55 a 59;1
46;2;J44;NULL;13_60 a 64;1
54;2;E86;NULL;17_80 y más;4
98;1;I21;NULL;15_70 a 74;1
30;1;D37;NULL;13_60 a 64;3
66;2;J45;NULL;15_70 a 74;1
06;1;B20;NULL;09_40 a 44;16
14;2;R96;NULL;14_65 a 69;2
50;1;X64;NULL;17_80 y más;1
66;1;C20;NULL;09_40 a 44;1
18;1;B21;NULL;11_50 a 54;1
10;2;D58;NULL;17_80 y más;1
14;1;C68;NULL;15_70 a 74;1
14;2;I50;NULL;10_45 a 49;7
30;1;I10;NULL;08_35 a 39;1
38;2;N18;NULL;12_55 a 59;3
99;9;I21;NULL;99_Sin especificar;3
14;1;R09;NULL;17_80 y más;42
82;2;I51;NULL;17_80 y más;50
82;2;C91;NULL;14_65 a 69;1
22;1;I21;NULL;08_35 a 39;2
38;1;K76;NULL;15_70 a 74;1
62;2;I62;NULL;17_80 y más;1
06;1;Y34;NULL;06_25 a 29;69
58;2;E14;NULL;13_60 a 64;2
58;2;C16;NULL;14_65 a 69;3
86;2;C55;NULL;13_60 a 64;6
30;1;D68;NULL;11_50 a 54;1
90;2;X70;NULL;04_15 a 19;5
38;1;I21;NULL;16_75 a 79;3
06;2;K46;NULL;16_75 a 79;2
06;9;B20;NULL;10_45 a 49;1
02;2;K83;NULL;16_75 a 79;3
46;2;I50;NULL;07_30 a 34;1
42;2;D41;NULL;17_80 y más;1
94;2;C51;NULL;16_75 a 79;1
18;2;C83;NULL;15_70 a 74;1
34;2;O99;M;08_35 a 39;1
74;2;N12;NULL;13_60 a 64;1
58;2;Y19;NULL;14_65 a 69;1
14;2;V48;NULL;03_10 a 14;1
66;1;E43;NULL;17_80 y más;5
74;1;K92;NULL;05_20 a 24;1
50;2;B57;NULL;13_60 a 64;1
78;2;C24;NULL;13_60 a 64;1
54;1;I42;NULL;12_55 a 59;3
86;2;I61;NULL;08_35 a 39;1
26;1;I61;NULL;17_80 y más;1
74;1;C18;NULL;09_40 a 44;1
22;2;Y20;NULL;08_35 a 39;3
54;1;C34;NULL;14_65 a 69;28
54;2;N18;NULL;06_25 a 29;1
26;1;K72;NULL;16_75 a 79;1
50;2;C43;NULL;12_55 a 59;1
82;2;K50;NULL;09_40 a 44;1
58;2;I26;NULL;14_65 a 69;2
02;1;I21;NULL;09_40 a 44;10
50;2;E14;NULL;17_80 y más;53
62;2;Y84;NULL;14_65 a 69;1
02;1;J44;NULL;16_75 a 79;31
82;1;I21;NULL;12_55 a 59;49
22;1;X82;NULL;11_50 a 54;1
50;1;X99;NULL;15_70 a 74;1
70;2;C18;NULL;14_65 a 69;5
02;1;C85;NULL;17_80 y más;8
06;2;C26;NULL;10_45 a 49;2
14;1;K70;NULL;10_45 a 49;3
86;1;P07;NULL;01_Menor de 1 año;3
14;1;Q05;NULL;09_40 a 44;1
90;1;C15;NULL;15_70 a 74;5
90;2;X59;NULL;06_25 a 29;2
06;1;Y24;NULL;99_Sin especificar;17
82;1;V58;NULL;06_25 a 29;1
90;2;C50;NULL;17_80 y más;37
90;1;I42;NULL;17_80 y más;9
70;2;C56;NULL;11_50 a 54;4
86;1;C70;NULL;05_20 a 24;1
18;1;J18;NULL;08_35 a 39;3
58;1;E11;NULL;16_75 a 79;5
06;1;Y21;NULL;08_35 a 39;5
42;1;I49;NULL;13_60 a 64;4
06;2;K85;NULL;15_70 a 74;23
62;1;G93;NULL;05_20 a 24;1
90;1;R96;NULL;12_55 a 59;2
70;2;I67;NULL;12_55 a 59;3
02;1;L08;NULL;17_80 y más;9
06;2;I35;NULL;14_65 a 69;11
70;1;C38;NULL;17_80 y más;1
70;1;K72;NULL;16_75 a 79;2
02;1;E11;NULL;12_55 a 59;1
38;2;E03;NULL;14_65 a 69;1
82;2;V48;NULL;05_20 a 24;1
82;2;J80;NULL;11_50 a 54;1
02;2;G41;NULL;05_20 a 24;1
38;1;W26;NULL;07_30 a 34;1
82;1;I42;NULL;12_55 a 59;7
18;2;I51;NULL;16_75 a 79;1
10;2;R57;NULL;15_70 a 74;3
14;2;I48;NULL;15_70 a 74;6
14;2;I34;NULL;13_60 a 64;1
42;1;J69;NULL;14_65 a 69;1
14;1;Y21;NULL;14_65 a 69;3
82;1;I64;NULL;17_80 y más;152
78;2;I12;NULL;17_80 y más;2
82;1;I77;NULL;17_80 y más;2
82;1;K74;NULL;15_70 a 74;26
86;1;V97;NULL;10_45 a 49;1
06;1;D61;NULL;17_80 y más;7
06;9;C67;NULL;16_75 a 79;1
62;2;X70;NULL;03_10 a 14;1
18;1;X74;NULL;10_45 a 49;2
70;1;E11;NULL;12_55 a 59;4
06;9;K63;NULL;17_80 y más;1
14;1;D47;NULL;13_60 a 64;1
54;1;C34;NULL;09_40 a 44;2
06;9;L08;NULL;10_45 a 49;1
14;2;I21;NULL;11_50 a 54;15
94;1;I21;NULL;15_70 a 74;3
74;1;I60;NULL;16_75 a 79;1
82;2;I71;NULL;14_65 a 69;1
22;2;C95;NULL;17_80 y más;3
42;2;C34;NULL;11_50 a 54;1
06;1;C41;NULL;15_70 a 74;9
06;2;D00;NULL;10_45 a 49;1
14;2;C34;NULL;08_35 a 39;1
62;1;I48;NULL;16_75 a 79;1
02;1;C76;NULL;11_50 a 54;1
38;2;C56;NULL;15_70 a 74;2
66;2;X70;NULL;05_20 a 24;8
82;2;C26;NULL;14_65 a 69;2
06;9;I60;NULL;15_70 a 74;1
26;1;C62;NULL;05_20 a 24;2
14;1;I42;NULL;05_20 a 24;2
06;1;Y26;NULL;14_65 a 69;8
14;2;C55;NULL;06_25 a 29;2
82;1;X95;NULL;09_40 a 44;16
70;1;V20;NULL;09_40 a 44;1
14;1;E10;NULL;08_35 a 39;2
14;2;I50;NULL;08_35 a 39;3
34;2;I67;NULL;11_50 a 54;1
74;2;K72;NULL;13_60 a 64;1
50;1;C71;NULL;07_30 a 34;1
66;2;C55;NULL;16_75 a 79;8
94;1;C16;NULL;15_70 a 74;2
42;1;I51;NULL;12_55 a 59;1
90;1;J96;NULL;12_55 a 59;16
18;2;I64;NULL;10_45 a 49;1
10;1;I11;NULL;12_55 a 59;3
02;1;J90;NULL;13_60 a 64;1
18;1;X59;NULL;15_70 a 74;4
18;1;Y26;NULL;12_55 a 59;1
70;1;C49;NULL;17_80 y más;2
06;9;A41;NULL;14_65 a 69;5
06;9;E46;NULL;16_75 a 79;3
22;2;X59;NULL;10_45 a 49;1
82;1;C43;NULL;14_65 a 69;3
90;2;C92;NULL;12_55 a 59;1
62;2;I44;NULL;17_80 y más;5
02;2;J12;NULL;15_70 a 74;6
90;2;C80;NULL;16_75 a 79;3
90;2;K65;NULL;10_45 a 49;2
06;9;J15;NULL;17_80 y más;6
06;1;Q04;NULL;02_1 a 9;1
06;2;X47;NULL;02_1 a 9;3
02;1;B20;NULL;06_25 a 29;1
14;1;A41;NULL;12_55 a 59;10
18;2;P28;NULL;01_Menor de 1 año;1
70;2;X70;NULL;04_15 a 19;1
02;2;K36;NULL;16_75 a 79;1
14;2;G04;NULL;17_80 y más;2
74;2;F50;NULL;17_80 y más;1
10;2;K63;NULL;13_60 a 64;1
70;2;D47;NULL;17_80 y más;2
90;1;J46;NULL;17_80 y más;1
06;2;I13;NULL;15_70 a 74;1
22;2;X09;NULL;11_50 a 54;1
62;1;Y00;NULL;12_55 a 59;1
90;1;K63;NULL;17_80 y más;1
06;1;L97;NULL;17_80 y más;2
14;2;R95;NULL;01_Menor de 1 año;4
06;1;C25;NULL;04_15 a 19;1
82;1;C67;NULL;11_50 a 54;2
66;1;P07;NULL;01_Menor de 1 año;18
58;2;Q22;NULL;01_Menor de 1 año;1
06;1;J93;NULL;08_35 a 39;1
06;1;C16;NULL;12_55 a 59;53
86;2;R99;NULL;13_60 a 64;24
22;2;Y07;NULL;06_25 a 29;1
34;2;C92;NULL;07_30 a 34;1
62;2;A09;NULL;16_75 a 79;1
66;1;W15;NULL;12_55 a 59;1
02;2;Y24;NULL;06_25 a 29;1
62;1;C22;NULL;13_60 a 64;2
06;9;V89;NULL;05_20 a 24;1
14;2;R57;NULL;12_55 a 59;20
82;2;Q20;NULL;01_Menor de 1 año;1
26;1;N18;NULL;09_40 a 44;1
06;1;C91;NULL;14_65 a 69;8
82;1;V29;NULL;10_45 a 49;1
22;1;V13;NULL;10_45 a 49;1
50;1;R99;NULL;07_30 a 34;2
54;2;I21;NULL;17_80 y más;433
66;1;B23;NULL;11_50 a 54;1
74;1;J96;NULL;13_60 a 64;2
82;1;J98;NULL;09_40 a 44;4
50;1;W69;NULL;05_20 a 24;1
58;2;U07;NULL;08_35 a 39;4
14;1;J81;NULL;16_75 a 79;12
58;2;I99;NULL;17_80 y más;1
78;1;N17;NULL;10_45 a 49;1
70;1;D38;NULL;16_75 a 79;1
54;1;B24;NULL;14_65 a 69;2
86;2;R99;NULL;17_80 y más;234
90;1;J15;NULL;03_10 a 14;1
30;1;I99;NULL;15_70 a 74;1
66;2;K80;NULL;15_70 a 74;1
82;2;J44;NULL;16_75 a 79;36
18;2;D37;NULL;16_75 a 79;3
38;2;C32;NULL;13_60 a 64;1
50;2;V03;NULL;14_65 a 69;1
06;2;E88;NULL;01_Menor de 1 año;1
70;1;G20;NULL;11_50 a 54;2
02;1;I47;NULL;99_Sin especificar;1
62;2;C34;NULL;14_65 a 69;7
66;1;B37;NULL;13_60 a 64;1
58;2;Q05;NULL;03_10 a 14;1
02;1;D64;NULL;17_80 y más;8
30;2;K31;NULL;16_75 a 79;1
74;2;C50;NULL;17_80 y más;15
82;1;I51;NULL;13_60 a 64;6
94;1;X09;NULL;12_55 a 59;3
50;1;K37;NULL;17_80 y más;1
62;1;C22;NULL;17_80 y más;2
74;1;Q33;NULL;01_Menor de 1 año;1
06;1;J85;NULL;14_65 a 69;2
14;2;C18;NULL;14_65 a 69;32
82;1;D46;NULL;12_55 a 59;1
22;2;V89;NULL;11_50 a 54;1
62;2;J84;NULL;12_55 a 59;1
74;2;J18;NULL;04_15 a 19;2
18;1;G93;NULL;01_Menor de 1 año;3
10;1;R99;NULL;05_20 a 24;1
70;2;L08;NULL;11_50 a 54;1
70;1;W20;NULL;12_55 a 59;1
02;2;X59;NULL;10_45 a 49;3
50;2;D46;NULL;09_40 a 44;1
82;1;Y84;NULL;09_40 a 44;1
50;2;X47;NULL;02_1 a 9;2
70;2;M86;NULL;17_80 y más;1
06;2;J45;NULL;08_35 a 39;1
06;2;Y26;NULL;04_15 a 19;1
18;1;J18;NULL;17_80 y más;110
70;2;J84;NULL;14_65 a 69;3
06;2;K82;NULL;15_70 a 74;1
30;1;W86;NULL;09_40 a 44;1
50;1;R02;NULL;17_80 y más;1
54;2;K92;NULL;11_50 a 54;2
54;2;I64;NULL;07_30 a 34;1
62;1;X99;NULL;08_35 a 39;1
62;1;U07;NULL;05_20 a 24;1
14;1;R09;NULL;13_60 a 64;32
38;1;C14;NULL;14_65 a 69;1
66;1;W17;NULL;16_75 a 79;1
86;2;L98;NULL;15_70 a 74;1
94;1;N12;NULL;16_75 a 79;1
14;2;C56;NULL;11_50 a 54;8
54;1;N18;NULL;16_75 a 79;17
22;2;P01;NULL;01_Menor de 1 año;2
66;2;C18;NULL;06_25 a 29;1
06;1;I47;NULL;13_60 a 64;41
02;1;C22;NULL;12_55 a 59;3
30;1;D37;NULL;17_80 y más;2
38;1;D64;NULL;17_80 y más;1
50;1;K92;NULL;11_50 a 54;2
90;2;B23;NULL;07_30 a 34;1
06;1;K70;NULL;16_75 a 79;7
02;1;B24;NULL;13_60 a 64;1
22;1;K76;NULL;02_1 a 9;1
14;2;K74;NULL;16_75 a 79;6
18;1;J69;NULL;05_20 a 24;3
10;2;C25;NULL;14_65 a 69;1
58;1;C71;NULL;02_1 a 9;2
02;1;C34;NULL;99_Sin especificar;1
14;1;K74;NULL;11_50 a 54;11
86;2;R68;NULL;16_75 a 79;10
50;1;K90;NULL;14_65 a 69;1
50;1;X05;NULL;17_80 y más;1
82;1;C32;NULL;15_70 a 74;18
58;1;X76;NULL;06_25 a 29;1
70;2;I50;NULL;13_60 a 64;2
82;1;B24;NULL;11_50 a 54;3
90;1;I62;NULL;12_55 a 59;1
38;2;Q87;NULL;01_Menor de 1 año;1
74;2;C67;NULL;09_40 a 44;1
86;2;C54;NULL;14_65 a 69;1
70;1;I47;NULL;11_50 a 54;1
02;2;C24;NULL;17_80 y más;17
14;1;I05;NULL;14_65 a 69;1
46;1;A41;NULL;04_15 a 19;2
50;2;D46;NULL;14_65 a 69;1
26;1;C67;NULL;16_75 a 79;5
30;1;I73;NULL;12_55 a 59;1
78;2;K92;NULL;14_65 a 69;1
58;1;C10;NULL;13_60 a 64;1
30;1;K57;NULL;15_70 a 74;1
82;2;K85;NULL;06_25 a 29;1
02;1;J80;NULL;17_80 y más;4
50;2;N17;NULL;14_65 a 69;4
66;2;C41;NULL;03_10 a 14;1
82;2;I35;NULL;14_65 a 69;1
02;2;G93;NULL;09_40 a 44;2
26;2;I63;NULL;16_75 a 79;6
14;1;V05;NULL;14_65 a 69;1
46;2;K26;NULL;16_75 a 79;1
70;1;C22;NULL;02_1 a 9;1
06;2;A19;NULL;15_70 a 74;1
22;2;I10;NULL;08_35 a 39;1
50;2;W18;NULL;16_75 a 79;1
78;1;Y34;NULL;09_40 a 44;1
06;1;C71;NULL;05_20 a 24;3
26;2;W74;NULL;04_15 a 19;1
74;1;C20;NULL;08_35 a 39;1
34;1;J98;NULL;15_70 a 74;2
34;1;C71;NULL;15_70 a 74;1
74;2;I50;NULL;05_20 a 24;1
70;2;I47;NULL;16_75 a 79;8
14;1;Y83;NULL;14_65 a 69;2
50;1;C26;NULL;16_75 a 79;2
02;1;N39;NULL;14_65 a 69;14
38;1;I49;NULL;07_30 a 34;1
66;1;C16;NULL;14_65 a 69;5
82;1;J90;NULL;16_75 a 79;2
82;1;E88;NULL;02_1 a 9;1
82;1;Y33;NULL;16_75 a 79;1
94;1;C18;NULL;13_60 a 64;2
14;2;J69;NULL;13_60 a 64;1
50;1;D61;NULL;17_80 y más;3
58;1;J15;NULL;13_60 a 64;1
06;1;C74;NULL;11_50 a 54;2
26;1;V47;NULL;10_45 a 49;1
14;1;I61;NULL;10_45 a 49;13
50;2;C64;NULL;13_60 a 64;3
62;2;N17;NULL;16_75 a 79;3
82;1;D69;NULL;11_50 a 54;1
86;1;V03;NULL;12_55 a 59;1
18;1;I71;NULL;05_20 a 24;1
06;2;K63;NULL;17_80 y más;38
50;2;C67;NULL;14_65 a 69;2
14;1;G80;NULL;01_Menor de 1 año;1
06;2;X95;NULL;11_50 a 54;3
22;1;V89;NULL;17_80 y más;1
22;2;A16;NULL;04_15 a 19;1
14;1;L03;NULL;12_55 a 59;2
66;1;A41;NULL;05_20 a 24;3
86;2;I49;NULL;12_55 a 59;2
26;2;A41;NULL;09_40 a 44;1
42;2;C16;NULL;09_40 a 44;1
90;1;C09;NULL;14_65 a 69;1
06;1;G47;NULL;14_65 a 69;1
14;2;K63;NULL;12_55 a 59;1
14;1;V22;NULL;13_60 a 64;2
10;2;D64;NULL;17_80 y más;7
14;2;C34;NULL;16_75 a 79;45
02;2;Y84;NULL;17_80 y más;1
62;1;I71;NULL;15_70 a 74;2
02;1;C95;NULL;12_55 a 59;1
22;1;U07;NULL;02_1 a 9;1
46;1;C34;NULL;17_80 y más;4
62;2;I21;NULL;15_70 a 74;3
66;1;I46;NULL;11_50 a 54;12
18;2;C15;NULL;15_70 a 74;3
46;1;C07;NULL;17_80 y más;1
06;1;Y30;NULL;08_35 a 39;1
38;1;R64;NULL;13_60 a 64;1
50;2;J18;NULL;09_40 a 44;3
82;1;K25;NULL;15_70 a 74;3
18;2;I67;NULL;15_70 a 74;3
58;2;J15;NULL;17_80 y más;2
70;2;G40;NULL;07_30 a 34;1
06;1;C41;NULL;04_15 a 19;6
02;1;K76;NULL;15_70 a 74;2
54;1;G40;NULL;09_40 a 44;1
06;1;G20;NULL;15_70 a 74;22
02;2;E24;NULL;13_60 a 64;1
26;1;W13;NULL;16_75 a 79;1
30;1;Y20;NULL;06_25 a 29;2
06;1;I35;NULL;13_60 a 64;14
06;1;I80;NULL;14_65 a 69;2
42;1;X99;NULL;08_35 a 39;1
66;2;C56;NULL;14_65 a 69;4
06;1;J94;NULL;17_80 y más;4
34;1;G30;NULL;15_70 a 74;1
50;1;C26;NULL;05_20 a 24;1
58;1;J69;NULL;17_80 y más;2
54;2;P21;NULL;01_Menor de 1 año;4
30;1;C34;NULL;13_60 a 64;38
54;1;E11;NULL;17_80 y más;5
82;2;I99;NULL;16_75 a 79;7
78;1;I35;NULL;12_55 a 59;1
62;1;I25;NULL;13_60 a 64;2
62;2;C53;NULL;17_80 y más;3
90;2;I49;NULL;16_75 a 79;8
02;2;C76;NULL;06_25 a 29;1
14;1;C41;NULL;05_20 a 24;2
14;2;I47;NULL;05_20 a 24;4
50;2;G04;NULL;17_80 y más;1
82;1;V27;NULL;04_15 a 19;2
82;1;J86;NULL;16_75 a 79;1
38;2;C53;NULL;12_55 a 59;1
46;1;K74;NULL;17_80 y más;3
50;2;F01;NULL;16_75 a 79;6
50;2;K76;NULL;14_65 a 69;1
06;1;I62;NULL;12_55 a 59;4
70;2;C15;NULL;17_80 y más;1
86;2;I50;NULL;17_80 y más;70
86;1;C64;NULL;15_70 a 74;5
02;2;B20;NULL;07_30 a 34;2
02;1;I40;NULL;06_25 a 29;1
26;2;A41;NULL;14_65 a 69;8
18;1;E46;NULL;12_55 a 59;1
02;2;Y17;NULL;14_65 a 69;1
30;2;W70;NULL;09_40 a 44;1
34;1;I26;NULL;08_35 a 39;1
62;1;C91;NULL;12_55 a 59;1
82;1;C24;NULL;15_70 a 74;2
10;1;I33;NULL;13_60 a 64;1
66;1;N40;NULL;17_80 y más;3
78;1;X70;NULL;14_65 a 69;1
58;1;C82;NULL;14_65 a 69;1
06;9;F06;NULL;13_60 a 64;1
02;2;C83;NULL;10_45 a 49;1
02;2;R06;NULL;17_80 y más;1
22;1;E11;NULL;11_50 a 54;3
30;2;G30;NULL;15_70 a 74;3
90;2;J45;NULL;15_70 a 74;1
06;2;J86;NULL;17_80 y más;6
70;1;Y34;NULL;14_65 a 69;2
38;1;I71;NULL;14_65 a 69;3
18;2;F10;NULL;17_80 y más;1
74;2;C24;NULL;15_70 a 74;1
82;2;K62;NULL;14_65 a 69;1
70;2;E10;NULL;15_70 a 74;8
06;2;W19;NULL;15_70 a 74;1
94;1;A41;NULL;17_80 y más;1
14;2;I61;NULL;15_70 a 74;31
34;2;C53;NULL;06_25 a 29;2
82;1;E11;NULL;17_80 y más;20
06;2;C14;NULL;17_80 y más;2
54;1;V23;NULL;10_45 a 49;4
18;2;D75;NULL;17_80 y más;1
06;2;C25;NULL;15_70 a 74;142
22;1;W10;NULL;07_30 a 34;1
30;1;C80;NULL;16_75 a 79;20
10;2;L89;NULL;17_80 y más;3
30;2;I26;NULL;16_75 a 79;2
10;1;N17;NULL;14_65 a 69;1
06;1;C72;NULL;09_40 a 44;1
62;1;N20;NULL;16_75 a 79;1
06;2;I33;NULL;09_40 a 44;2
02;2;C69;NULL;17_80 y más;1
14;2;R10;NULL;12_55 a 59;3
06;1;E84;NULL;06_25 a 29;1
50;1;I64;NULL;17_80 y más;74
66;2;I50;NULL;13_60 a 64;8
82;2;P23;NULL;01_Menor de 1 año;1
18;2;C67;NULL;17_80 y más;1
50;2;A41;NULL;14_65 a 69;5
30;2;C20;NULL;12_55 a 59;1
38;1;C18;NULL;14_65 a 69;3
70;1;I70;NULL;17_80 y más;1
22;2;J18;NULL;14_65 a 69;26
62;2;J18;NULL;16_75 a 79;14
22;1;I49;NULL;16_75 a 79;4
42;2;C85;NULL;15_70 a 74;1
82;1;K85;NULL;12_55 a 59;1
10;1;C20;NULL;16_75 a 79;1
02;2;R99;NULL;15_70 a 74;16
22;1;Y83;NULL;02_1 a 9;1
66;2;C50;NULL;14_65 a 69;17
06;1;A16;NULL;17_80 y más;6
14;2;N17;NULL;11_50 a 54;1
50;1;I26;NULL;17_80 y más;9
86;1;C23;NULL;16_75 a 79;1
38;1;C24;NULL;03_10 a 14;1
22;2;I11;NULL;15_70 a 74;1
38;1;J69;NULL;02_1 a 9;1
34;2;X59;NULL;16_75 a 79;1
74;2;V47;NULL;04_15 a 19;1
14;1;D64;NULL;17_80 y más;5
58;2;I10;NULL;08_35 a 39;1
14;2;N19;NULL;11_50 a 54;2
86;2;F79;NULL;09_40 a 44;1
14;2;G04;NULL;14_65 a 69;1
82;1;C85;NULL;12_55 a 59;5
06;1;C76;NULL;16_75 a 79;13
06;2;X81;NULL;04_15 a 19;2
82;1;G71;NULL;07_30 a 34;1
86;1;K56;NULL;16_75 a 79;6
94;2;C18;NULL;11_50 a 54;1
54;1;V88;NULL;11_50 a 54;1
86;1;P02;NULL;01_Menor de 1 año;2
06;1;B23;NULL;07_30 a 34;3
14;2;D70;NULL;16_75 a 79;1
66;2;J18;NULL;12_55 a 59;22
82;2;C22;NULL;12_55 a 59;9
86;1;V27;NULL;05_20 a 24;2
02;2;R99;NULL;09_40 a 44;1
22;2;R68;NULL;17_80 y más;25
38;2;C44;NULL;11_50 a 54;1
74;2;K85;NULL;14_65 a 69;1
06;9;N39;NULL;15_70 a 74;2
26;2;J96;NULL;15_70 a 74;3
14;2;G31;NULL;17_80 y más;1
10;2;U07;NULL;13_60 a 64;37
14;2;G40;NULL;09_40 a 44;1
78;1;K63;NULL;17_80 y más;1
86;2;J44;NULL;15_70 a 74;5
02;2;I27;NULL;13_60 a 64;1
82;2;C25;NULL;08_35 a 39;1
86;2;P26;NULL;01_Menor de 1 año;1
06;2;K74;NULL;10_45 a 49;14
06;1;D38;NULL;15_70 a 74;2
46;2;J18;NULL;10_45 a 49;3
99;9;R99;NULL;99_Sin especificar;6
42;2;J94;NULL;17_80 y más;1
66;2;I35;NULL;13_60 a 64;2
66;2;D39;NULL;13_60 a 64;1
14;1;K22;NULL;14_65 a 69;1
50;1;I25;NULL;14_65 a 69;20
06;1;G00;NULL;01_Menor de 1 año;2
50;1;I26;NULL;16_75 a 79;12
06;2;J47;NULL;17_80 y más;3
50;2;O98;M;06_25 a 29;1
74;1;K35;NULL;06_25 a 29;1
74;1;I67;NULL;17_80 y más;15
82;1;K70;NULL;09_40 a 44;3
58;2;I51;NULL;13_60 a 64;1
82;1;D48;NULL;15_70 a 74;2
38;2;E14;NULL;16_75 a 79;5
42;1;I82;NULL;17_80 y más;2
82;2;J98;NULL;11_50 a 54;4
18;2;E86;NULL;02_1 a 9;1
02;2;I33;NULL;15_70 a 74;3
14;1;R09;NULL;10_45 a 49;13
34;1;E14;NULL;15_70 a 74;12
06;1;G30;NULL;15_70 a 74;12
06;1;N23;NULL;15_70 a 74;1
82;2;C50;NULL;14_65 a 69;66
22;1;P28;NULL;01_Menor de 1 año;5
58;1;C18;NULL;13_60 a 64;5
62;2;K92;NULL;16_75 a 79;1
06;1;I24;NULL;09_40 a 44;1
66;2;V43;NULL;08_35 a 39;2
86;2;I27;NULL;09_40 a 44;1
70;2;X59;NULL;14_65 a 69;1
06;2;E46;NULL;16_75 a 79;12
02;1;K57;NULL;13_60 a 64;1
50;1;C49;NULL;06_25 a 29;1
82;2;R96;NULL;15_70 a 74;13
86;2;I13;NULL;17_80 y más;2
82;2;Y14;NULL;12_55 a 59;1
14;2;C19;NULL;12_55 a 59;1
14;2;P27;NULL;01_Menor de 1 año;1
22;2;C16;NULL;13_60 a 64;7
42;1;C71;NULL;09_40 a 44;2
54;2;C43;NULL;10_45 a 49;1
58;2;G20;NULL;17_80 y más;11
70;2;C91;NULL;04_15 a 19;1
06;1;C34;NULL;05_20 a 24;2
22;1;V47;NULL;04_15 a 19;1
22;1;X23;NULL;16_75 a 79;1
74;2;K72;NULL;14_65 a 69;1
14;1;G61;NULL;16_75 a 79;1
42;1;C32;NULL;15_70 a 74;1
82;1;G04;NULL;16_75 a 79;1
90;1;G12;NULL;10_45 a 49;2
06;1;X59;NULL;04_15 a 19;19
02;1;C47;NULL;07_30 a 34;1
38;2;U07;NULL;06_25 a 29;1
14;2;V48;NULL;13_60 a 64;1
46;1;C25;NULL;17_80 y más;3
06;2;G93;NULL;15_70 a 74;7
50;1;C85;NULL;11_50 a 54;2
90;2;J81;NULL;17_80 y más;3
14;2;C72;NULL;09_40 a 44;1
34;1;Q90;NULL;07_30 a 34;1
50;2;I42;NULL;17_80 y más;50
82;2;D43;NULL;08_35 a 39;1
10;1;I35;NULL;14_65 a 69;1
02;2;J12;NULL;13_60 a 64;2
14;1;G12;NULL;10_45 a 49;2
90;2;C51;NULL;13_60 a 64;1
06;1;C16;NULL;99_Sin especificar;4
86;2;C14;NULL;16_75 a 79;1
18;2;I21;NULL;11_50 a 54;2
50;1;V89;NULL;08_35 a 39;4
30;2;C95;NULL;16_75 a 79;1
14;1;K55;NULL;08_35 a 39;1
74;1;C16;NULL;10_45 a 49;1
86;1;L08;NULL;17_80 y más;1
90;1;F03;NULL;17_80 y más;12
98;1;I51;NULL;12_55 a 59;1
