"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"86","2","C69","","02_1 a 9","1"
"38","2","I26","","17_80 y más","1"
"66","2","J15","","01_Menor de 1 año","1"
"54","1","X70","","13_60 a 64","4"
"02","2","J18","","14_65 a 69","63"
"50","1","D46","","14_65 a 69","2"
"42","2","C56","","17_80 y más","1"
"02","2","F01","","17_80 y más","17"
"66","2","C16","","12_55 a 59","4"
"06","2","C57","","10_45 a 49","2"
"86","1","N18","","09_40 a 44","1"
"38","2","C25","","11_50 a 54","2"
"22","1","V24","","07_30 a 34","2"
"82","1","R56","","06_25 a 29","1"
"98","1","E10","","10_45 a 49","1"
"10","1","V27","","07_30 a 34","1"
"14","1","C19","","16_75 a 79","1"
"14","2","C56","","12_55 a 59","13"
"14","2","C08","","16_75 a 79","1"
"06","2","K90","","06_25 a 29","1"
"22","1","J90","","16_75 a 79","1"
"50","2","I69","","17_80 y más","23"
"46","1","Y34","","12_55 a 59","3"
"98","1","I21","","13_60 a 64","2"
"86","2","A41","","15_70 a 74","15"
"42","2","R58","","15_70 a 74","1"
"06","1","B20","","17_80 y más","1"
"70","1","F03","","17_80 y más","9"
"82","1","A09","","04_15 a 19","1"
"06","1","A19","","17_80 y más","1"
"14","1","C68","","17_80 y más","1"
"14","1","X70","","17_80 y más","1"
"82","2","G93","","16_75 a 79","2"
"26","2","F01","","17_80 y más","1"
"50","2","J45","","15_70 a 74","1"
"82","2","C49","","04_15 a 19","1"
"54","2","R99","","10_45 a 49","1"
"06","1","J81","","17_80 y más","189"
"06","2","G03","","07_30 a 34","1"
"82","2","G12","","16_75 a 79","3"
"18","2","C80","","12_55 a 59","2"
"50","1","X99","","16_75 a 79","1"
"02","1","N42","","17_80 y más","1"
"06","2","G06","","14_65 a 69","1"
"18","1","R56","","16_75 a 79","1"
"14","2","C53","","12_55 a 59","2"
"82","1","P21","","01_Menor de 1 año","8"
"82","2","C25","","14_65 a 69","21"
"66","2","C50","","08_35 a 39","5"
"26","2","C80","","15_70 a 74","4"
"82","2","K80","","16_75 a 79","1"
"14","1","G06","","08_35 a 39","1"
"70","2","C15","","15_70 a 74","2"
"74","1","I50","","06_25 a 29","1"
"06","2","X78","","14_65 a 69","1"
"62","1","C16","","15_70 a 74","9"
"30","2","K83","","12_55 a 59","1"
"78","2","I64","","15_70 a 74","1"
"02","1","R31","","17_80 y más","1"
"14","2","G31","","14_65 a 69","1"
"14","1","I60","","07_30 a 34","1"
"14","1","G80","","03_10 a 14","1"
"06","1","C62","","06_25 a 29","18"
"06","2","C38","","15_70 a 74","5"
"26","1","J84","","16_75 a 79","1"
"06","2","C53","","04_15 a 19","1"
"06","2","G61","","12_55 a 59","1"
"18","2","M06","","11_50 a 54","1"
"58","2","C16","","12_55 a 59","2"
"82","1","B23","","09_40 a 44","1"
"82","1","V03","","16_75 a 79","1"
"62","1","V13","","12_55 a 59","1"
"86","2","C55","","14_65 a 69","5"
"26","1","V49","","10_45 a 49","1"
"38","2","I49","","17_80 y más","5"
"38","1","I50","","07_30 a 34","2"
"02","1","K63","","17_80 y más","12"
"90","1","I95","","14_65 a 69","1"
"50","1","B20","","09_40 a 44","2"
"34","2","Q04","","02_1 a 9","1"
"62","1","V89","","10_45 a 49","2"
"06","2","Q82","","06_25 a 29","1"
"30","2","R96","","08_35 a 39","1"
"22","1","N18","","04_15 a 19","1"
"50","1","C22","","16_75 a 79","18"
"78","1","R99","","17_80 y más","8"
"70","2","C44","","12_55 a 59","1"
"10","1","J18","","17_80 y más","53"
"50","1","G20","","15_70 a 74","9"
"54","2","C56","","12_55 a 59","2"
"30","1","G04","","12_55 a 59","1"
"14","2","V89","","02_1 a 9","1"
"14","1","C48","","11_50 a 54","1"
"70","1","K76","","12_55 a 59","4"
"90","2","I24","","17_80 y más","1"
"30","1","G30","","15_70 a 74","3"
"46","1","Y34","","05_20 a 24","1"
"22","2","I71","","04_15 a 19","1"
"02","1","Q99","","05_20 a 24","1"
"82","1","V24","","06_25 a 29","4"
"06","1","G71","","11_50 a 54","1"
"94","1","K74","","11_50 a 54","1"
"18","2","C16","","12_55 a 59","1"
"06","1","C61","","10_45 a 49","3"
"82","1","C25","","08_35 a 39","1"
"02","1","N49","","17_80 y más","1"
"02","2","D41","","12_55 a 59","1"
"34","1","K25","","17_80 y más","2"
"06","1","C20","","13_60 a 64","26"
"58","2","R96","","10_45 a 49","1"
"82","1","N17","","08_35 a 39","1"
"30","1","X74","","17_80 y más","3"
"66","2","X68","","05_20 a 24","1"
"06","9","R54","","17_80 y más","2"
"06","2","A39","","12_55 a 59","1"
"50","2","C76","","17_80 y más","2"
"30","2","G93","","13_60 a 64","1"
"26","1","I12","","13_60 a 64","1"
"10","1","D38","","16_75 a 79","3"
"26","1","C71","","14_65 a 69","1"
"82","2","W34","","06_25 a 29","1"
"22","2","I42","","17_80 y más","11"
"30","1","N18","","12_55 a 59","5"
"99","1","X09","","11_50 a 54","1"
"86","1","I25","","07_30 a 34","2"
"86","9","K74","","16_75 a 79","1"
"06","2","D69","","14_65 a 69","1"
"42","2","O96","T","07_30 a 34","1"
"78","2","I51","","17_80 y más","1"
"66","2","A41","","07_30 a 34","1"
"06","2","C05","","06_25 a 29","1"
"82","1","K72","","12_55 a 59","6"
"50","2","D43","","13_60 a 64","4"
"06","1","K25","","08_35 a 39","1"
"10","1","C25","","17_80 y más","2"
"94","1","I67","","17_80 y más","1"
"66","2","C37","","17_80 y más","1"
"66","2","M80","","17_80 y más","1"
"06","1","I50","","10_45 a 49","81"
"06","2","J18","","05_20 a 24","24"
"82","1","C62","","07_30 a 34","2"
"02","1","R99","","14_65 a 69","7"
"14","1","V03","","02_1 a 9","2"
"26","1","I11","","14_65 a 69","3"
"86","1","W73","","09_40 a 44","1"
"06","1","B57","","99_Sin especificar","1"
"66","2","C16","","17_80 y más","11"
"22","2","I21","","16_75 a 79","16"
"58","1","I50","","17_80 y más","14"
"06","1","E11","","12_55 a 59","9"
"02","1","B20","","10_45 a 49","6"
"62","2","P36","","01_Menor de 1 año","2"
"50","2","I26","","12_55 a 59","3"
"14","2","C02","","15_70 a 74","1"
"58","2","X99","","07_30 a 34","1"
"74","2","Q67","","05_20 a 24","1"
"66","2","J46","","16_75 a 79","2"
"06","1","Y20","","10_45 a 49","15"
"50","1","I24","","16_75 a 79","1"
"02","1","A41","","16_75 a 79","78"
"99","1","I42","","17_80 y más","2"
"50","2","C53","","17_80 y más","2"
"06","9","I11","","14_65 a 69","1"
"46","1","X59","","11_50 a 54","1"
"90","1","X59","","02_1 a 9","2"
"90","2","R57","","06_25 a 29","1"
"54","2","C43","","15_70 a 74","1"
"22","2","C57","","16_75 a 79","1"
"06","2","K80","","12_55 a 59","1"
"66","2","V43","","09_40 a 44","1"
"82","2","K70","","11_50 a 54","1"
"90","2","C41","","01_Menor de 1 año","1"
"06","1","V05","","16_75 a 79","3"
"26","1","C22","","11_50 a 54","3"
"54","2","Y83","","15_70 a 74","5"
"98","2","X59","","17_80 y más","1"
"02","2","I62","","16_75 a 79","5"
"14","1","I69","","13_60 a 64","1"
"90","1","N17","","14_65 a 69","7"
"06","1","B57","","13_60 a 64","7"
"58","1","X16","","17_80 y más","1"
"26","1","J18","","08_35 a 39","2"
"06","1","X71","","05_20 a 24","1"
"50","2","X74","","04_15 a 19","1"
"74","2","C57","","17_80 y más","1"
"78","1","I42","","13_60 a 64","2"
"14","1","Q33","","01_Menor de 1 año","1"
"06","1","C32","","16_75 a 79","34"
"82","2","I95","","06_25 a 29","1"
"70","2","P36","","01_Menor de 1 año","1"
"86","2","I50","","10_45 a 49","2"
"34","1","A16","","14_65 a 69","3"
"58","2","C80","","16_75 a 79","3"
"22","2","Y83","","11_50 a 54","3"
"06","2","R02","","16_75 a 79","2"
"34","1","K70","","13_60 a 64","9"
"06","2","I25","","08_35 a 39","2"
"26","2","C50","","11_50 a 54","7"
"06","2","I42","","99_Sin especificar","2"
"90","1","C43","","07_30 a 34","1"
"26","1","I12","","16_75 a 79","1"
"18","2","C51","","13_60 a 64","1"
"54","1","D64","","08_35 a 39","1"
"50","1","G04","","15_70 a 74","1"
"74","2","K55","","16_75 a 79","2"
"22","2","R10","","15_70 a 74","1"
"50","1","P96","","01_Menor de 1 año","1"
"22","1","Y20","","05_20 a 24","14"
"02","2","F03","","15_70 a 74","1"
"02","1","C38","","12_55 a 59","2"
"82","2","C56","","15_70 a 74","12"
"06","2","J86","","09_40 a 44","1"
"54","2","C56","","14_65 a 69","4"
"22","2","I11","","12_55 a 59","1"
"46","2","J16","","17_80 y más","12"
"86","2","C71","","16_75 a 79","2"
"74","1","N17","","17_80 y más","3"
"02","2","D53","","17_80 y más","1"
"06","2","I95","","17_80 y más","253"
"14","2","C71","","16_75 a 79","6"
"02","1","C34","","12_55 a 59","53"
"70","2","C23","","17_80 y más","2"
"50","2","N05","","17_80 y más","3"
"14","1","C33","","11_50 a 54","1"
"42","1","C61","","17_80 y más","22"
"99","1","I61","","11_50 a 54","2"
"74","1","L89","","13_60 a 64","1"
"70","2","K56","","17_80 y más","8"
"30","2","C81","","13_60 a 64","1"
"02","1","R68","","17_80 y más","135"
"02","2","K81","","14_65 a 69","2"
"82","2","I60","","12_55 a 59","6"
"06","9","K26","","17_80 y más","1"
"06","1","I44","","14_65 a 69","7"
"10","2","R57","","14_65 a 69","1"
"06","2","P37","","01_Menor de 1 año","2"
"90","2","D47","","16_75 a 79","1"
"18","1","W74","","10_45 a 49","2"
"70","1","I25","","06_25 a 29","1"
"14","2","C16","","08_35 a 39","1"
"06","1","X84","","10_45 a 49","7"
"06","2","C24","","08_35 a 39","1"
"02","1","I77","","14_65 a 69","6"
"14","2","I25","","11_50 a 54","3"
"22","1","J98","","17_80 y más","21"
"82","2","I71","","15_70 a 74","11"
"30","1","G03","","14_65 a 69","1"
"22","2","C64","","16_75 a 79","3"
"06","2","X95","","13_60 a 64","1"
"06","1","E03","","16_75 a 79","1"
"82","2","R02","","17_80 y más","5"
"30","2","I11","","14_65 a 69","1"
"54","2","C49","","13_60 a 64","1"
"50","2","K92","","15_70 a 74","1"
"30","2","N20","","14_65 a 69","1"
"06","2","I63","","17_80 y más","60"
"50","2","Y45","","17_80 y más","1"
"86","1","N17","","15_70 a 74","5"
"22","2","B57","","17_80 y más","1"
"14","1","P07","","01_Menor de 1 año","24"
"82","2","J96","","17_80 y más","200"
"82","2","C18","","13_60 a 64","24"
"38","2","B57","","14_65 a 69","1"
"14","2","P37","","01_Menor de 1 año","3"
"50","1","V18","","10_45 a 49","1"
"86","2","F01","","17_80 y más","1"
"74","1","I10","","12_55 a 59","1"
"22","1","X99","","13_60 a 64","1"
"58","2","M31","","16_75 a 79","1"
"99","1","J18","","12_55 a 59","2"
"14","2","C55","","15_70 a 74","11"
"90","2","N17","","15_70 a 74","4"
"62","1","C41","","03_10 a 14","1"
"14","2","G12","","15_70 a 74","5"
"18","2","J81","","17_80 y más","8"
"98","1","I26","","17_80 y más","1"
"14","2","L89","","09_40 a 44","1"
"62","1","E11","","16_75 a 79","4"
"54","1","C20","","13_60 a 64","3"
"66","2","I62","","06_25 a 29","1"
"66","2","I62","","16_75 a 79","1"
"06","2","I26","","05_20 a 24","2"
"66","2","C95","","16_75 a 79","1"
"50","2","J96","","17_80 y más","39"
"90","1","G04","","10_45 a 49","3"
"06","1","J42","","17_80 y más","4"
"06","1","D32","","16_75 a 79","1"
"90","2","I74","","14_65 a 69","1"
"82","2","F03","","16_75 a 79","10"
"50","1","C75","","17_80 y más","1"
"42","1","P07","","01_Menor de 1 año","4"
"58","2","C90","","14_65 a 69","1"
"82","1","V29","","09_40 a 44","1"
"02","2","C73","","17_80 y más","3"
"14","1","B17","","13_60 a 64","2"
"34","1","F10","","07_30 a 34","1"
"66","2","I27","","05_20 a 24","1"
"82","2","K83","","17_80 y más","13"
"06","1","D84","","12_55 a 59","1"
"74","2","E10","","17_80 y más","1"
"30","1","D38","","14_65 a 69","5"
"66","1","J96","","16_75 a 79","6"
"98","1","K74","","10_45 a 49","1"
"18","1","I60","","11_50 a 54","2"
"26","1","K92","","10_45 a 49","1"
"90","2","J44","","13_60 a 64","6"
"74","2","V48","","08_35 a 39","1"
"82","1","X95","","14_65 a 69","2"
"42","2","I77","","14_65 a 69","1"
"74","2","C24","","17_80 y más","3"
"06","2","X74","","11_50 a 54","3"
"34","2","L08","","17_80 y más","2"
"99","2","I64","","17_80 y más","3"
"30","2","R10","","16_75 a 79","2"
"62","1","B57","","16_75 a 79","1"
"02","1","C41","","15_70 a 74","1"
"30","2","P29","","01_Menor de 1 año","1"
"86","2","C64","","03_10 a 14","2"
"10","2","G30","","17_80 y más","8"
"34","1","V43","","09_40 a 44","1"
"22","1","E14","","10_45 a 49","2"
"62","2","I51","","13_60 a 64","1"
"70","2","I20","","17_80 y más","1"
"10","2","I67","","14_65 a 69","1"
"06","1","X59","","12_55 a 59","19"
"26","2","Y24","","04_15 a 19","1"
"06","1","W87","","10_45 a 49","3"
"22","1","C22","","13_60 a 64","5"
"14","1","V49","","06_25 a 29","1"
"06","1","C20","","07_30 a 34","2"
"54","2","J81","","13_60 a 64","1"
"10","1","R98","","07_30 a 34","1"
"06","1","A35","","17_80 y más","1"
"06","1","I44","","17_80 y más","59"
"06","2","C92","","17_80 y más","22"
"22","1","E46","","17_80 y más","9"
"66","1","C45","","17_80 y más","1"
"74","1","I26","","13_60 a 64","1"
"82","2","I49","","17_80 y más","168"
"06","1","I10","","11_50 a 54","15"
"70","2","J69","","16_75 a 79","2"
"34","2","R99","","05_20 a 24","1"
"06","2","J98","","11_50 a 54","8"
"46","1","C15","","17_80 y más","3"
"66","2","K74","","16_75 a 79","10"
"62","2","I11","","17_80 y más","13"
"06","1","I62","","16_75 a 79","17"
"30","1","X95","","06_25 a 29","1"
"54","1","I61","","09_40 a 44","2"
"18","2","C85","","05_20 a 24","1"
"90","1","C71","","02_1 a 9","2"
"66","1","J09","","02_1 a 9","1"
"06","1","R40","","17_80 y más","3"
"26","1","C41","","14_65 a 69","1"
"50","2","E46","","17_80 y más","2"
"30","1","R10","","14_65 a 69","2"
"06","2","J18","","10_45 a 49","57"
"02","1","D32","","16_75 a 79","1"
"30","1","V43","","13_60 a 64","2"
"94","1","I60","","08_35 a 39","1"
"06","1","C23","","10_45 a 49","3"
"14","2","Y83","","09_40 a 44","1"
"26","2","C85","","15_70 a 74","1"
"34","1","A41","","16_75 a 79","8"
"74","1","V27","","08_35 a 39","1"
"02","2","J81","","02_1 a 9","1"
"14","2","W18","","10_45 a 49","1"
"06","2","X99","","10_45 a 49","1"
"06","1","D84","","99_Sin especificar","1"
"10","1","J90","","16_75 a 79","2"
"82","1","J98","","12_55 a 59","9"
"06","1","C07","","08_35 a 39","1"
"74","1","B21","","10_45 a 49","2"
"66","1","E76","","04_15 a 19","1"
"14","2","D68","","13_60 a 64","1"
"54","1","K55","","13_60 a 64","1"
"82","1","I21","","10_45 a 49","21"
"06","2","I45","","17_80 y más","2"
"22","1","V89","","05_20 a 24","3"
"82","1","G70","","13_60 a 64","1"
"22","2","E66","","12_55 a 59","1"
"02","1","B41","","15_70 a 74","1"
"14","2","B39","","12_55 a 59","1"
"54","1","V23","","05_20 a 24","14"
"30","1","C34","","06_25 a 29","1"
"99","2","N39","","17_80 y más","1"
"06","2","C95","","10_45 a 49","3"
"82","1","Y26","","05_20 a 24","1"
"70","1","I63","","15_70 a 74","1"
"06","2","K74","","09_40 a 44","3"
"30","1","E11","","12_55 a 59","1"
"06","2","R96","","17_80 y más","80"
"82","1","N18","","13_60 a 64","5"
"14","2","K75","","12_55 a 59","2"
"82","2","I21","","15_70 a 74","51"
"14","2","B17","","08_35 a 39","1"
"22","2","J69","","14_65 a 69","2"
"58","2","J84","","14_65 a 69","2"
"26","1","C20","","17_80 y más","5"
"74","2","A41","","17_80 y más","11"
"02","1","D40","","09_40 a 44","1"
"66","1","J84","","17_80 y más","4"
"14","2","X09","","12_55 a 59","1"
"38","2","K61","","17_80 y más","1"
"06","2","J93","","17_80 y más","8"
"70","2","I21","","13_60 a 64","6"
"26","2","C54","","11_50 a 54","1"
"10","2","J84","","14_65 a 69","1"
"54","1","C25","","09_40 a 44","1"
"22","2","V28","","07_30 a 34","1"
"06","2","I50","","07_30 a 34","17"
"70","2","R98","","14_65 a 69","1"
"62","1","D38","","14_65 a 69","1"
"30","1","C07","","15_70 a 74","1"
"94","2","I26","","17_80 y más","1"
"82","1","D32","","14_65 a 69","1"
"90","1","I51","","05_20 a 24","1"
"18","1","Q00","","01_Menor de 1 año","4"
"82","2","J85","","12_55 a 59","1"
"06","9","I64","","14_65 a 69","1"
"38","1","C23","","14_65 a 69","2"
"14","2","F25","","15_70 a 74","1"
"26","1","J98","","17_80 y más","10"
"70","2","M80","","17_80 y más","13"
"02","1","I51","","12_55 a 59","1"
"14","2","G03","","12_55 a 59","1"
"82","1","J69","","17_80 y más","64"
"94","1","C61","","10_45 a 49","1"
"10","1","N18","","17_80 y más","3"
"06","1","R73","","14_65 a 69","1"
"06","1","I77","","12_55 a 59","1"
"06","1","W11","","17_80 y más","1"
"06","2","G62","","13_60 a 64","1"
"06","1","V44","","10_45 a 49","3"
"90","2","J96","","14_65 a 69","14"
"74","2","C56","","13_60 a 64","2"
"58","2","I77","","16_75 a 79","1"
"02","2","C64","","13_60 a 64","4"
"30","1","M33","","11_50 a 54","1"
"10","2","I61","","17_80 y más","7"
"42","2","I51","","12_55 a 59","2"
"74","2","C45","","16_75 a 79","1"
"66","2","I71","","17_80 y más","6"
"06","1","I34","","17_80 y más","4"
"58","2","K70","","14_65 a 69","3"
"82","2","W87","","09_40 a 44","2"
"78","2","C18","","13_60 a 64","3"
"50","2","J18","","12_55 a 59","2"
"06","1","B19","","09_40 a 44","2"
"46","2","R98","","14_65 a 69","1"
"58","1","C17","","15_70 a 74","2"
"10","1","C02","","13_60 a 64","1"
"14","1","Q77","","01_Menor de 1 año","3"
"82","1","E10","","15_70 a 74","1"
"50","1","F09","","13_60 a 64","1"
"18","1","C85","","16_75 a 79","2"
"58","1","I42","","10_45 a 49","2"
"54","2","V48","","17_80 y más","1"
"14","1","W87","","07_30 a 34","1"
"38","1","B55","","12_55 a 59","1"
"18","1","J44","","14_65 a 69","12"
"02","1","Y42","","04_15 a 19","1"
"02","2","I26","","05_20 a 24","1"
"86","1","K70","","12_55 a 59","2"
"90","1","V29","","03_10 a 14","1"
"70","1","J44","","15_70 a 74","19"
"62","1","D46","","14_65 a 69","1"
"14","2","I83","","17_80 y más","1"
"86","2","J69","","01_Menor de 1 año","1"
"50","2","I26","","16_75 a 79","15"
"38","1","K76","","10_45 a 49","1"
"06","1","C90","","10_45 a 49","2"
"74","2","I27","","15_70 a 74","1"
"58","1","K70","","15_70 a 74","11"
"06","1","A09","","12_55 a 59","2"
"82","2","Y83","","01_Menor de 1 año","1"
"66","2","C15","","13_60 a 64","1"
"50","2","L89","","16_75 a 79","6"
"18","2","V24","","10_45 a 49","1"
"30","1","A16","","17_80 y más","1"
"06","2","J69","","01_Menor de 1 año","40"
"66","1","V27","","11_50 a 54","1"
"70","2","K74","","15_70 a 74","3"
"26","2","C82","","17_80 y más","1"
"22","1","D43","","10_45 a 49","1"
"66","2","J43","","12_55 a 59","1"
"70","1","G40","","11_50 a 54","1"
"06","1","I63","","09_40 a 44","2"
"10","1","W70","","13_60 a 64","1"
"70","1","Y83","","10_45 a 49","2"
"99","1","Y28","","03_10 a 14","1"
"50","2","N39","","14_65 a 69","7"
"58","1","D35","","16_75 a 79","1"
"06","1","I12","","15_70 a 74","1"
"06","9","N19","","17_80 y más","3"
"90","2","C21","","15_70 a 74","1"
"78","1","V49","","15_70 a 74","1"
"58","1","C71","","10_45 a 49","1"
"30","2","D70","","13_60 a 64","1"
"82","1","C34","","06_25 a 29","1"
"50","1","K56","","10_45 a 49","1"
"14","2","K42","","14_65 a 69","1"
"82","2","R60","","17_80 y más","1"
"34","1","A16","","06_25 a 29","1"
"82","1","Q21","","01_Menor de 1 año","3"
"50","1","K70","","14_65 a 69","11"
"90","2","C25","","12_55 a 59","10"
"50","1","C91","","06_25 a 29","1"
"82","2","Y83","","07_30 a 34","1"
"06","2","R58","","17_80 y más","1"
"06","1","V49","","04_15 a 19","17"
"82","2","Y89","","14_65 a 69","1"
"06","1","J98","","15_70 a 74","101"
"26","2","N18","","11_50 a 54","4"
"34","1","I34","","12_55 a 59","1"
"14","2","I50","","04_15 a 19","1"
"50","1","V12","","05_20 a 24","1"
"82","2","M00","","16_75 a 79","1"
"18","2","R99","","10_45 a 49","3"
"06","2","G35","","17_80 y más","4"
"34","2","E86","","15_70 a 74","2"
"14","2","I12","","15_70 a 74","3"
"98","2","I64","","15_70 a 74","1"
"46","1","G03","","10_45 a 49","1"
"14","2","I99","","15_70 a 74","3"
"78","1","N39","","11_50 a 54","1"
"46","1","R98","","17_80 y más","1"
"06","2","I13","","17_80 y más","1"
"66","2","I63","","14_65 a 69","1"
"38","2","Q61","","01_Menor de 1 año","1"
"38","1","C16","","17_80 y más","6"
"22","2","N15","","12_55 a 59","1"
"30","1","C86","","12_55 a 59","1"
"06","1","B69","","08_35 a 39","1"
"14","1","B16","","13_60 a 64","1"
"66","1","C18","","16_75 a 79","8"
"82","1","V14","","05_20 a 24","1"
"74","1","W79","","01_Menor de 1 año","1"
"66","1","I10","","11_50 a 54","1"
"82","2","K26","","14_65 a 69","1"
"38","2","X59","","04_15 a 19","1"
"30","1","Y34","","15_70 a 74","1"
"98","1","X09","","99_Sin especificar","2"
"50","2","C23","","11_50 a 54","1"
"06","1","I38","","14_65 a 69","1"
"66","2","I47","","16_75 a 79","1"
"14","2","C78","","15_70 a 74","3"
"06","2","J47","","16_75 a 79","1"
"82","2","Y20","","15_70 a 74","1"
"18","1","I44","","15_70 a 74","1"
"62","2","K29","","17_80 y más","1"
"14","1","E87","","12_55 a 59","1"
"86","1","K63","","14_65 a 69","1"
"22","1","I10","","14_65 a 69","2"
"02","2","J69","","17_80 y más","351"
"62","1","C16","","09_40 a 44","1"
"66","1","E43","","04_15 a 19","2"
"14","2","K72","","04_15 a 19","1"
"18","1","R99","","02_1 a 9","3"
"62","1","X95","","07_30 a 34","1"
"22","2","I50","","17_80 y más","128"
"38","1","I69","","17_80 y más","2"
"86","1","I49","","17_80 y más","8"
"30","2","N19","","16_75 a 79","3"
"06","1","C80","","15_70 a 74","144"
"82","2","R96","","14_65 a 69","19"
"22","1","V23","","07_30 a 34","4"
"54","1","V28","","12_55 a 59","1"
"14","1","I61","","04_15 a 19","1"
"18","1","C62","","08_35 a 39","1"
"18","2","I82","","16_75 a 79","1"
"06","2","I24","","99_Sin especificar","1"
"34","2","E86","","13_60 a 64","1"
"06","1","E86","","15_70 a 74","31"
"70","2","C56","","14_65 a 69","3"
"90","2","C53","","14_65 a 69","5"
"90","1","D61","","14_65 a 69","1"
"06","1","M34","","13_60 a 64","1"
"06","1","V22","","04_15 a 19","2"
"90","2","O05","M","06_25 a 29","1"
"14","2","I61","","06_25 a 29","1"
"06","1","P11","","01_Menor de 1 año","2"
"18","2","N19","","12_55 a 59","1"
"06","2","G83","","05_20 a 24","1"
"46","2","I49","","17_80 y más","3"
"10","1","K55","","16_75 a 79","1"
"14","2","C17","","16_75 a 79","1"
"26","2","J69","","14_65 a 69","1"
"54","2","C73","","16_75 a 79","1"
"10","1","C24","","14_65 a 69","1"
"06","2","M19","","17_80 y más","5"
"06","9","J81","","13_60 a 64","2"
"06","2","D83","","17_80 y más","1"
"70","2","C71","","08_35 a 39","1"
"82","2","X64","","08_35 a 39","1"
"34","1","I69","","12_55 a 59","1"
"82","2","C45","","12_55 a 59","1"
"42","2","I21","","12_55 a 59","2"
"54","2","X59","","17_80 y más","5"
"14","2","C74","","16_75 a 79","1"
"06","1","C76","","13_60 a 64","12"
"90","2","J22","","06_25 a 29","1"
"50","2","Q87","","05_20 a 24","1"
"82","2","V44","","17_80 y más","1"
"66","2","R99","","10_45 a 49","1"
"66","1","P23","","01_Menor de 1 año","3"
"66","1","N18","","14_65 a 69","20"
"90","1","C18","","13_60 a 64","8"
"90","1","D75","","14_65 a 69","2"
"82","2","I74","","15_70 a 74","2"
"30","1","Y04","","06_25 a 29","1"
"38","1","I61","","16_75 a 79","2"
"74","2","I42","","11_50 a 54","1"
"66","2","I25","","13_60 a 64","1"
"14","1","J98","","15_70 a 74","14"
"98","2","V43","","16_75 a 79","1"
"18","2","X59","","06_25 a 29","1"
"66","2","K74","","11_50 a 54","3"
"90","2","C21","","13_60 a 64","1"
"82","2","C18","","06_25 a 29","1"
"14","2","X99","","11_50 a 54","1"
"58","2","C18","","17_80 y más","11"
"34","2","K83","","17_80 y más","1"
"10","2","A41","","08_35 a 39","1"
"90","2","E46","","17_80 y más","1"
"58","1","J69","","13_60 a 64","1"
"18","2","E86","","16_75 a 79","1"
"78","1","K56","","16_75 a 79","1"
"06","1","G06","","13_60 a 64","1"
"22","2","C07","","15_70 a 74","1"
"14","1","K80","","16_75 a 79","1"
"66","1","K72","","10_45 a 49","3"
"22","2","I61","","12_55 a 59","4"
"22","1","C21","","12_55 a 59","2"
"18","2","G31","","14_65 a 69","1"
"02","2","I24","","16_75 a 79","2"
"02","1","C41","","04_15 a 19","1"
"66","1","C16","","10_45 a 49","3"
"06","2","B24","","07_30 a 34","4"
"62","1","Y00","","11_50 a 54","1"
"30","2","I25","","14_65 a 69","2"
"50","2","K74","","12_55 a 59","5"
"02","2","X70","","17_80 y más","1"
"62","1","K56","","15_70 a 74","1"
"06","2","I12","","12_55 a 59","2"
"26","1","C85","","13_60 a 64","1"
"06","2","J44","","15_70 a 74","144"
"30","2","K72","","17_80 y más","4"
"06","2","Y34","","08_35 a 39","11"
"94","2","R99","","16_75 a 79","1"
"66","2","K65","","07_30 a 34","1"
"58","2","J44","","16_75 a 79","12"
"30","2","C20","","13_60 a 64","3"
"30","1","G93","","17_80 y más","1"
"02","1","D37","","08_35 a 39","1"
"38","1","K70","","11_50 a 54","13"
"18","2","N19","","16_75 a 79","6"
"02","2","C55","","10_45 a 49","5"
"30","1","K81","","13_60 a 64","1"
"10","1","N39","","16_75 a 79","2"
"18","1","D43","","14_65 a 69","4"
"82","1","I61","","14_65 a 69","39"
"70","2","A16","","16_75 a 79","2"
"70","2","I21","","11_50 a 54","5"
"06","1","I13","","12_55 a 59","1"
"06","2","J44","","11_50 a 54","15"
"18","1","C32","","12_55 a 59","1"
"02","1","M48","","17_80 y más","1"
"14","2","L12","","09_40 a 44","1"
"14","2","Q22","","01_Menor de 1 año","1"
"30","2","C55","","15_70 a 74","5"
"86","2","B17","","16_75 a 79","1"
"06","1","G70","","16_75 a 79","1"
"14","1","N19","","17_80 y más","80"
"50","1","Q61","","17_80 y más","1"
"50","1","I64","","13_60 a 64","7"
"62","1","I21","","12_55 a 59","8"
"22","1","Y20","","06_25 a 29","7"
"50","2","B16","","14_65 a 69","1"
"30","1","J84","","16_75 a 79","1"
"34","2","J18","","10_45 a 49","5"
"34","2","C34","","15_70 a 74","3"
"62","2","C49","","11_50 a 54","1"
"02","1","G06","","15_70 a 74","2"
"82","1","I49","","15_70 a 74","26"
"06","2","J81","","13_60 a 64","27"
"58","1","W17","","10_45 a 49","1"
"06","1","C43","","10_45 a 49","1"
"82","2","N19","","12_55 a 59","5"
"46","1","J98","","09_40 a 44","1"
"82","1","V22","","13_60 a 64","1"
"54","1","C38","","02_1 a 9","1"
"06","2","C41","","16_75 a 79","6"
"54","2","C55","","16_75 a 79","3"
"34","2","E11","","17_80 y más","11"
"14","1","I45","","16_75 a 79","1"
"26","1","X95","","07_30 a 34","2"
"38","1","K63","","11_50 a 54","1"
