PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
06;1;I25;NULL;14_65 a 69;91
58;1;K70;NULL;16_75 a 79;2
90;1;G09;NULL;15_70 a 74;1
06;1;M00;NULL;10_45 a 49;1
06;2;Q25;NULL;01_Menor de 1 año;10
10;1;G93;NULL;16_75 a 79;1
14;2;I60;NULL;12_55 a 59;1
54;1;C95;NULL;09_40 a 44;1
50;1;I30;NULL;11_50 a 54;1
66;2;N15;NULL;14_65 a 69;1
02;1;I21;NULL;14_65 a 69;137
62;1;I99;NULL;11_50 a 54;1
06;2;G93;NULL;02_1 a 9;2
86;1;I21;NULL;14_65 a 69;11
86;1;C34;NULL;10_45 a 49;1
02;2;C92;NULL;13_60 a 64;1
22;1;C38;NULL;14_65 a 69;1
82;1;J15;NULL;17_80 y más;99
66;1;F10;NULL;15_70 a 74;6
06;2;E71;NULL;17_80 y más;1
06;1;G20;NULL;12_55 a 59;2
26;2;Y00;NULL;08_35 a 39;1
82;1;I62;NULL;17_80 y más;14
94;1;C16;NULL;16_75 a 79;1
66;2;G25;NULL;13_60 a 64;1
02;1;K92;NULL;14_65 a 69;5
06;1;C80;NULL;03_10 a 14;1
06;2;C22;NULL;10_45 a 49;6
46;2;U07;NULL;09_40 a 44;5
82;1;K46;NULL;17_80 y más;2
90;1;J98;NULL;03_10 a 14;1
38;1;C15;NULL;12_55 a 59;1
38;1;C18;NULL;13_60 a 64;2
66;2;A41;NULL;09_40 a 44;1
90;1;G20;NULL;10_45 a 49;1
54;2;C54;NULL;11_50 a 54;1
06;2;I61;NULL;03_10 a 14;2
22;1;K74;NULL;15_70 a 74;9
38;1;C76;NULL;16_75 a 79;1
78;2;K74;NULL;15_70 a 74;2
50;1;R99;NULL;11_50 a 54;14
02;2;I51;NULL;14_65 a 69;1
06;2;C56;NULL;10_45 a 49;33
22;2;K83;NULL;13_60 a 64;1
06;2;M43;NULL;17_80 y más;1
06;1;I48;NULL;99_Sin especificar;1
06;2;V49;NULL;15_70 a 74;1
22;1;C16;NULL;13_60 a 64;9
66;1;K25;NULL;15_70 a 74;1
62;2;A50;NULL;01_Menor de 1 año;1
34;2;B20;NULL;12_55 a 59;1
50;1;J43;NULL;16_75 a 79;1
06;9;C32;NULL;15_70 a 74;1
38;2;K92;NULL;04_15 a 19;1
54;2;I77;NULL;13_60 a 64;1
86;2;C56;NULL;10_45 a 49;1
98;9;I50;NULL;99_Sin especificar;1
38;2;D18;NULL;13_60 a 64;1
62;1;Y34;NULL;17_80 y más;1
06;2;K85;NULL;16_75 a 79;13
06;1;N04;NULL;16_75 a 79;1
22;1;I35;NULL;14_65 a 69;2
26;1;I70;NULL;11_50 a 54;1
02;2;I87;NULL;17_80 y más;1
02;1;C32;NULL;12_55 a 59;1
86;1;C61;NULL;13_60 a 64;2
02;1;G12;NULL;12_55 a 59;1
30;1;V22;NULL;05_20 a 24;1
62;2;U07;NULL;17_80 y más;165
22;2;V29;NULL;04_15 a 19;1
02;2;C34;NULL;17_80 y más;93
18;1;N10;NULL;17_80 y más;1
18;1;I50;NULL;13_60 a 64;6
34;1;I25;NULL;14_65 a 69;2
50;2;C55;NULL;12_55 a 59;5
99;9;I50;NULL;99_Sin especificar;5
22;1;F10;NULL;09_40 a 44;1
06;1;X84;NULL;16_75 a 79;1
58;1;C22;NULL;15_70 a 74;6
34;2;F32;NULL;15_70 a 74;1
30;2;N18;NULL;11_50 a 54;1
78;2;E14;NULL;12_55 a 59;3
14;1;I61;NULL;11_50 a 54;16
70;1;I49;NULL;10_45 a 49;2
06;2;I38;NULL;17_80 y más;14
86;2;J94;NULL;13_60 a 64;1
70;2;C34;NULL;12_55 a 59;6
06;2;A18;NULL;13_60 a 64;1
34;1;P21;NULL;01_Menor de 1 año;3
10;2;D43;NULL;17_80 y más;4
70;1;C80;NULL;15_70 a 74;1
90;1;K74;NULL;05_20 a 24;1
30;2;I73;NULL;17_80 y más;1
62;1;J96;NULL;09_40 a 44;1
06;2;R99;NULL;15_70 a 74;179
18;1;R68;NULL;17_80 y más;5
74;1;I47;NULL;16_75 a 79;8
54;1;C64;NULL;09_40 a 44;1
82;1;N17;NULL;16_75 a 79;17
82;1;I60;NULL;16_75 a 79;1
66;1;C14;NULL;16_75 a 79;1
22;2;C50;NULL;16_75 a 79;5
06;1;X99;NULL;13_60 a 64;1
38;1;I71;NULL;13_60 a 64;2
86;2;X70;NULL;08_35 a 39;2
82;2;C41;NULL;03_10 a 14;1
50;1;K72;NULL;02_1 a 9;1
06;1;C45;NULL;11_50 a 54;2
06;1;V28;NULL;05_20 a 24;5
06;9;C71;NULL;08_35 a 39;1
14;2;Y21;NULL;09_40 a 44;1
62;1;K63;NULL;13_60 a 64;1
74;1;I26;NULL;16_75 a 79;1
50;1;I21;NULL;11_50 a 54;31
70;1;X70;NULL;07_30 a 34;3
14;9;C25;NULL;99_Sin especificar;1
50;1;W23;NULL;01_Menor de 1 año;1
22;1;K71;NULL;14_65 a 69;2
90;1;J69;NULL;07_30 a 34;1
06;2;C84;NULL;15_70 a 74;1
02;2;E87;NULL;16_75 a 79;1
26;2;C22;NULL;14_65 a 69;1
66;2;J98;NULL;16_75 a 79;6
38;2;I50;NULL;17_80 y más;30
78;1;V03;NULL;14_65 a 69;1
06;1;X09;NULL;17_80 y más;1
38;2;I64;NULL;17_80 y más;5
82;1;N04;NULL;17_80 y más;1
66;2;C76;NULL;12_55 a 59;1
99;1;Y34;NULL;05_20 a 24;2
38;2;N39;NULL;17_80 y más;14
38;1;Y09;NULL;07_30 a 34;1
18;1;C95;NULL;17_80 y más;1
82;2;G20;NULL;17_80 y más;25
06;2;I70;NULL;16_75 a 79;5
38;2;C53;NULL;15_70 a 74;2
54;1;E86;NULL;16_75 a 79;3
62;1;W17;NULL;15_70 a 74;1
02;1;I77;NULL;15_70 a 74;6
02;2;O72;M;05_20 a 24;1
18;1;V19;NULL;17_80 y más;1
06;1;C75;NULL;17_80 y más;2
06;1;B45;NULL;11_50 a 54;1
18;2;X70;NULL;11_50 a 54;2
38;2;E46;NULL;15_70 a 74;6
82;2;K76;NULL;16_75 a 79;2
02;2;N39;NULL;16_75 a 79;35
50;1;X95;NULL;06_25 a 29;6
18;1;C91;NULL;07_30 a 34;1
18;2;M19;NULL;17_80 y más;4
70;1;K35;NULL;07_30 a 34;1
38;1;N18;NULL;08_35 a 39;3
38;1;C83;NULL;17_80 y más;1
86;1;R02;NULL;17_80 y más;1
70;2;I64;NULL;12_55 a 59;1
86;2;C55;NULL;09_40 a 44;4
26;1;C32;NULL;12_55 a 59;1
82;1;C20;NULL;14_65 a 69;5
02;1;D07;NULL;17_80 y más;1
14;2;N82;NULL;16_75 a 79;1
18;1;C92;NULL;10_45 a 49;1
02;2;G93;NULL;03_10 a 14;1
06;9;K43;NULL;99_Sin especificar;1
90;1;R96;NULL;07_30 a 34;1
10;2;R68;NULL;16_75 a 79;7
50;1;A17;NULL;13_60 a 64;1
90;1;C43;NULL;11_50 a 54;1
02;2;I63;NULL;14_65 a 69;4
78;1;C49;NULL;04_15 a 19;1
22;1;A41;NULL;11_50 a 54;11
54;2;I71;NULL;15_70 a 74;2
54;2;J69;NULL;17_80 y más;5
82;2;J06;NULL;15_70 a 74;1
06;1;C25;NULL;09_40 a 44;14
82;2;A41;NULL;17_80 y más;242
34;1;Q41;NULL;01_Menor de 1 año;1
22;1;D44;NULL;06_25 a 29;1
54;2;I70;NULL;17_80 y más;6
50;1;D61;NULL;12_55 a 59;1
02;1;C21;NULL;08_35 a 39;1
06;9;K92;NULL;16_75 a 79;1
99;9;I21;NULL;16_75 a 79;2
50;1;Q87;NULL;01_Menor de 1 año;3
58;2;A41;NULL;11_50 a 54;1
10;1;I21;NULL;16_75 a 79;9
06;2;C24;NULL;09_40 a 44;2
70;1;I49;NULL;17_80 y más;15
66;1;I38;NULL;09_40 a 44;1
34;2;J18;NULL;02_1 a 9;1
46;2;R99;NULL;04_15 a 19;2
62;1;I47;NULL;14_65 a 69;1
70;1;E88;NULL;13_60 a 64;1
90;1;J81;NULL;17_80 y más;1
18;1;I49;NULL;15_70 a 74;6
66;2;K85;NULL;11_50 a 54;1
46;1;N17;NULL;13_60 a 64;1
50;2;M35;NULL;16_75 a 79;1
30;2;K26;NULL;11_50 a 54;1
58;1;I31;NULL;16_75 a 79;1
06;1;F06;NULL;16_75 a 79;2
02;2;J96;NULL;13_60 a 64;6
26;2;I80;NULL;17_80 y más;2
50;1;C43;NULL;12_55 a 59;3
06;9;Y20;NULL;15_70 a 74;2
70;1;X73;NULL;13_60 a 64;1
90;1;C71;NULL;13_60 a 64;2
06;1;K59;NULL;17_80 y más;1
30;2;I64;NULL;09_40 a 44;1
99;1;Y26;NULL;99_Sin especificar;3
02;2;I71;NULL;15_70 a 74;2
26;1;P22;NULL;01_Menor de 1 año;1
98;2;I49;NULL;13_60 a 64;1
82;2;I74;NULL;17_80 y más;2
90;1;B20;NULL;13_60 a 64;1
70;1;C16;NULL;11_50 a 54;1
06;1;G23;NULL;16_75 a 79;1
54;1;I61;NULL;16_75 a 79;10
50;2;C53;NULL;15_70 a 74;7
50;2;D39;NULL;17_80 y más;2
02;1;D37;NULL;04_15 a 19;1
06;9;X95;NULL;09_40 a 44;1
58;2;J96;NULL;17_80 y más;4
06;2;Q36;NULL;01_Menor de 1 año;1
62;2;J15;NULL;14_65 a 69;1
06;2;I51;NULL;10_45 a 49;2
30;1;R98;NULL;07_30 a 34;5
54;1;E11;NULL;14_65 a 69;9
06;2;P02;NULL;01_Menor de 1 año;2
06;1;J21;NULL;01_Menor de 1 año;2
30;2;G96;NULL;17_80 y más;1
46;1;I67;NULL;08_35 a 39;1
38;1;X59;NULL;16_75 a 79;2
62;1;C67;NULL;17_80 y más;6
82;1;J84;NULL;15_70 a 74;3
82;1;W74;NULL;06_25 a 29;1
90;1;G36;NULL;11_50 a 54;1
06;1;C93;NULL;17_80 y más;2
38;2;J45;NULL;15_70 a 74;1
22;2;I21;NULL;15_70 a 74;12
38;2;I42;NULL;14_65 a 69;1
06;2;I82;NULL;17_80 y más;18
22;1;R99;NULL;16_75 a 79;39
18;1;J18;NULL;11_50 a 54;6
06;1;K57;NULL;11_50 a 54;1
30;2;C22;NULL;13_60 a 64;4
14;1;Q24;NULL;02_1 a 9;2
42;1;E11;NULL;17_80 y más;1
74;2;G80;NULL;05_20 a 24;1
86;2;C76;NULL;09_40 a 44;1
66;2;C16;NULL;16_75 a 79;5
38;1;C64;NULL;15_70 a 74;6
02;2;C51;NULL;11_50 a 54;1
94;1;X74;NULL;17_80 y más;1
90;1;C38;NULL;16_75 a 79;1
02;9;C18;NULL;16_75 a 79;1
34;1;W17;NULL;15_70 a 74;1
50;2;M05;NULL;14_65 a 69;1
06;1;M00;NULL;17_80 y más;3
62;1;F03;NULL;16_75 a 79;4
54;2;G40;NULL;14_65 a 69;1
86;1;C75;NULL;16_75 a 79;1
70;2;R10;NULL;12_55 a 59;1
86;2;J96;NULL;16_75 a 79;5
22;2;Y26;NULL;05_20 a 24;1
02;1;K42;NULL;16_75 a 79;1
58;1;C22;NULL;11_50 a 54;4
78;2;C54;NULL;09_40 a 44;1
54;2;J44;NULL;09_40 a 44;1
50;1;C16;NULL;08_35 a 39;2
50;2;C32;NULL;17_80 y más;2
06;1;C41;NULL;08_35 a 39;3
06;1;I12;NULL;16_75 a 79;19
14;1;A09;NULL;15_70 a 74;2
54;2;C53;NULL;05_20 a 24;1
50;1;V64;NULL;11_50 a 54;1
70;2;K55;NULL;13_60 a 64;2
90;2;K74;NULL;15_70 a 74;6
06;2;G04;NULL;11_50 a 54;3
34;1;C34;NULL;14_65 a 69;9
10;2;L08;NULL;13_60 a 64;1
74;1;E11;NULL;13_60 a 64;3
74;1;X93;NULL;08_35 a 39;1
06;2;J81;NULL;11_50 a 54;5
02;1;N13;NULL;17_80 y más;1
06;1;B99;NULL;12_55 a 59;1
22;2;K92;NULL;11_50 a 54;2
18;1;D04;NULL;04_15 a 19;1
06;1;I42;NULL;14_65 a 69;78
06;1;C24;NULL;16_75 a 79;22
06;1;I51;NULL;99_Sin especificar;10
26;2;C24;NULL;15_70 a 74;1
26;2;W18;NULL;17_80 y más;2
82;2;I64;NULL;12_55 a 59;4
50;1;K29;NULL;17_80 y más;1
70;2;J81;NULL;17_80 y más;7
22;1;C25;NULL;09_40 a 44;1
02;1;I77;NULL;11_50 a 54;1
10;2;I82;NULL;14_65 a 69;1
02;2;K85;NULL;05_20 a 24;1
90;1;I48;NULL;14_65 a 69;1
62;2;E14;NULL;11_50 a 54;2
66;2;K65;NULL;17_80 y más;5
02;2;R99;NULL;04_15 a 19;1
14;1;C50;NULL;14_65 a 69;3
30;1;I35;NULL;14_65 a 69;3
30;2;C91;NULL;11_50 a 54;1
54;1;C43;NULL;11_50 a 54;1
02;2;C90;NULL;15_70 a 74;8
50;1;E46;NULL;17_80 y más;1
54;2;C50;NULL;12_55 a 59;13
22;1;Q60;NULL;01_Menor de 1 año;3
02;1;K72;NULL;12_55 a 59;1
06;1;I45;NULL;15_70 a 74;1
54;1;U07;NULL;05_20 a 24;1
66;1;I42;NULL;14_65 a 69;1
90;2;I95;NULL;16_75 a 79;3
06;1;N15;NULL;16_75 a 79;1
22;1;I69;NULL;08_35 a 39;1
82;1;U07;NULL;15_70 a 74;367
82;2;L08;NULL;17_80 y más;33
50;1;P00;NULL;01_Menor de 1 año;2
54;2;X03;NULL;02_1 a 9;1
18;1;G20;NULL;17_80 y más;10
90;1;X78;NULL;06_25 a 29;1
30;2;I61;NULL;13_60 a 64;2
58;1;W87;NULL;07_30 a 34;2
90;1;I64;NULL;17_80 y más;44
06;1;E83;NULL;11_50 a 54;1
06;1;D41;NULL;02_1 a 9;1
82;1;X59;NULL;15_70 a 74;7
82;1;I62;NULL;10_45 a 49;2
94;1;I25;NULL;16_75 a 79;1
06;1;Y24;NULL;17_80 y más;17
54;2;M00;NULL;06_25 a 29;1
66;2;I64;NULL;14_65 a 69;9
66;1;I61;NULL;11_50 a 54;6
86;1;Q22;NULL;01_Menor de 1 año;1
86;1;J96;NULL;12_55 a 59;1
90;2;C16;NULL;13_60 a 64;3
06;2;I27;NULL;15_70 a 74;4
26;1;Y24;NULL;14_65 a 69;1
74;1;U07;NULL;13_60 a 64;21
66;1;C95;NULL;17_80 y más;2
50;2;M25;NULL;17_80 y más;10
90;1;R57;NULL;11_50 a 54;3
06;1;I25;NULL;09_40 a 44;13
06;1;M54;NULL;11_50 a 54;1
18;1;D40;NULL;17_80 y más;1
94;1;I49;NULL;14_65 a 69;1
66;1;C80;NULL;14_65 a 69;3
06;2;R09;NULL;06_25 a 29;2
30;1;J69;NULL;01_Menor de 1 año;2
22;1;R68;NULL;16_75 a 79;7
34;1;K35;NULL;09_40 a 44;1
02;1;N19;NULL;12_55 a 59;2
30;2;I05;NULL;16_75 a 79;1
06;2;J86;NULL;07_30 a 34;2
06;1;X99;NULL;04_15 a 19;5
58;1;W70;NULL;11_50 a 54;1
46;1;X59;NULL;16_75 a 79;1
99;1;E10;NULL;13_60 a 64;1
34;2;X09;NULL;10_45 a 49;1
50;1;K80;NULL;09_40 a 44;1
02;2;J44;NULL;15_70 a 74;10
10;1;V20;NULL;04_15 a 19;1
82;1;B18;NULL;13_60 a 64;2
99;2;R99;NULL;11_50 a 54;1
26;2;C92;NULL;01_Menor de 1 año;1
66;1;G35;NULL;17_80 y más;1
70;1;I61;NULL;10_45 a 49;4
18;2;C17;NULL;17_80 y más;1
70;1;U07;NULL;07_30 a 34;3
18;2;C20;NULL;16_75 a 79;2
62;1;J44;NULL;16_75 a 79;10
99;1;Y10;NULL;08_35 a 39;1
30;1;C16;NULL;13_60 a 64;8
30;2;C55;NULL;10_45 a 49;2
22;2;C55;NULL;13_60 a 64;2
14;1;Y17;NULL;06_25 a 29;1
78;2;I25;NULL;16_75 a 79;1
70;2;I71;NULL;08_35 a 39;1
38;1;J44;NULL;17_80 y más;8
82;2;V23;NULL;07_30 a 34;2
90;1;J84;NULL;14_65 a 69;1
02;1;I50;NULL;09_40 a 44;11
10;1;C32;NULL;13_60 a 64;1
74;2;C56;NULL;17_80 y más;4
50;2;M05;NULL;09_40 a 44;2
70;2;G12;NULL;16_75 a 79;2
06;1;E46;NULL;09_40 a 44;2
58;1;I44;NULL;17_80 y más;2
22;1;M86;NULL;17_80 y más;1
54;2;V28;NULL;04_15 a 19;1
66;1;N39;NULL;16_75 a 79;10
10;2;I26;NULL;10_45 a 49;2
66;2;C56;NULL;13_60 a 64;9
02;2;K83;NULL;14_65 a 69;1
06;9;J18;NULL;09_40 a 44;4
14;1;C32;NULL;11_50 a 54;2
74;1;N48;NULL;17_80 y más;1
50;2;I50;NULL;04_15 a 19;1
66;2;G61;NULL;13_60 a 64;1
06;1;G03;NULL;11_50 a 54;2
06;1;C83;NULL;03_10 a 14;1
82;1;C32;NULL;12_55 a 59;8
82;1;C67;NULL;16_75 a 79;19
62;1;C73;NULL;13_60 a 64;2
06;2;G93;NULL;99_Sin especificar;2
99;1;I71;NULL;99_Sin especificar;2
58;1;C34;NULL;12_55 a 59;5
18;1;C49;NULL;12_55 a 59;1
14;1;A41;NULL;11_50 a 54;3
46;2;J96;NULL;14_65 a 69;2
82;1;A41;NULL;10_45 a 49;8
90;1;B17;NULL;17_80 y más;1
26;1;X47;NULL;14_65 a 69;2
18;2;K74;NULL;15_70 a 74;2
82;1;D83;NULL;17_80 y más;1
50;2;D48;NULL;15_70 a 74;3
50;2;R99;NULL;02_1 a 9;1
02;1;E11;NULL;11_50 a 54;1
30;1;D46;NULL;11_50 a 54;1
58;2;I13;NULL;15_70 a 74;1
22;2;N19;NULL;12_55 a 59;1
14;2;D65;NULL;17_80 y más;1
38;1;L08;NULL;15_70 a 74;1
34;2;I42;NULL;15_70 a 74;1
02;1;A49;NULL;13_60 a 64;2
58;1;I12;NULL;13_60 a 64;1
26;2;A41;NULL;13_60 a 64;4
50;2;C92;NULL;04_15 a 19;1
14;1;W87;NULL;04_15 a 19;3
18;1;I67;NULL;14_65 a 69;14
18;1;C71;NULL;17_80 y más;1
46;1;J18;NULL;10_45 a 49;3
74;1;I67;NULL;13_60 a 64;1
30;2;E10;NULL;15_70 a 74;1
82;1;P26;NULL;01_Menor de 1 año;6
22;2;I21;NULL;11_50 a 54;5
22;1;K76;NULL;11_50 a 54;1
82;2;J18;NULL;15_70 a 74;81
82;1;C04;NULL;13_60 a 64;3
50;2;C56;NULL;14_65 a 69;6
70;2;J93;NULL;17_80 y más;1
06;1;C14;NULL;16_75 a 79;1
22;2;N02;NULL;08_35 a 39;1
22;2;N18;NULL;08_35 a 39;1
38;2;U07;NULL;02_1 a 9;3
38;1;C82;NULL;17_80 y más;1
06;2;Y34;NULL;04_15 a 19;8
06;2;J45;NULL;06_25 a 29;3
06;2;J98;NULL;01_Menor de 1 año;1
18;2;J15;NULL;01_Menor de 1 año;1
74;1;K22;NULL;17_80 y más;1
82;1;U07;NULL;03_10 a 14;1
94;2;C22;NULL;15_70 a 74;1
06;9;E66;NULL;08_35 a 39;1
30;2;M00;NULL;15_70 a 74;1
14;2;J46;NULL;08_35 a 39;1
14;2;K65;NULL;10_45 a 49;1
54;2;C23;NULL;17_80 y más;2
66;1;A09;NULL;15_70 a 74;1
82;2;R68;NULL;10_45 a 49;1
90;2;D61;NULL;17_80 y más;1
90;1;C61;NULL;12_55 a 59;4
14;1;K55;NULL;17_80 y más;8
46;1;I12;NULL;14_65 a 69;1
58;2;U07;NULL;06_25 a 29;1
38;1;N49;NULL;17_80 y más;1
46;1;C15;NULL;13_60 a 64;1
90;1;C07;NULL;10_45 a 49;1
54;2;N18;NULL;02_1 a 9;1
14;1;J90;NULL;17_80 y más;12
54;1;X70;NULL;06_25 a 29;11
02;1;D69;NULL;12_55 a 59;1
66;1;C91;NULL;13_60 a 64;1
66;1;N18;NULL;07_30 a 34;1
90;1;E66;NULL;16_75 a 79;1
22;1;V48;NULL;05_20 a 24;1
38;1;R09;NULL;17_80 y más;2
06;9;I10;NULL;13_60 a 64;5
30;2;R99;NULL;11_50 a 54;14
30;2;I62;NULL;17_80 y más;5
02;2;J20;NULL;17_80 y más;3
54;1;I49;NULL;16_75 a 79;1
90;1;J80;NULL;12_55 a 59;2
66;1;K76;NULL;11_50 a 54;2
06;2;O06;M;04_15 a 19;1
30;2;J15;NULL;17_80 y más;72
46;1;I67;NULL;17_80 y más;1
82;1;K76;NULL;10_45 a 49;1
50;2;V48;NULL;08_35 a 39;1
50;2;C48;NULL;12_55 a 59;1
66;1;J44;NULL;11_50 a 54;2
02;1;Q23;NULL;02_1 a 9;2
22;2;G96;NULL;05_20 a 24;1
90;1;I50;NULL;17_80 y más;124
90;2;K56;NULL;14_65 a 69;8
06;1;J98;NULL;14_65 a 69;65
70;2;M06;NULL;16_75 a 79;2
06;1;J96;NULL;10_45 a 49;59
06;1;I34;NULL;11_50 a 54;1
14;2;J69;NULL;12_55 a 59;2
54;2;K65;NULL;05_20 a 24;1
86;1;A41;NULL;10_45 a 49;7
90;2;I51;NULL;04_15 a 19;1
02;1;G40;NULL;13_60 a 64;1
14;1;K76;NULL;11_50 a 54;2
70;2;K63;NULL;11_50 a 54;3
46;1;I51;NULL;12_55 a 59;2
02;1;G20;NULL;14_65 a 69;3
26;1;X99;NULL;15_70 a 74;2
78;2;C56;NULL;10_45 a 49;3
86;2;J98;NULL;13_60 a 64;1
06;1;I47;NULL;04_15 a 19;3
74;1;C67;NULL;14_65 a 69;5
86;1;G31;NULL;06_25 a 29;1
06;2;D64;NULL;12_55 a 59;4
22;2;C15;NULL;16_75 a 79;1
50;2;A41;NULL;13_60 a 64;6
34;1;K35;NULL;02_1 a 9;1
82;1;C83;NULL;17_80 y más;1
14;1;R09;NULL;04_15 a 19;1
50;2;G80;NULL;10_45 a 49;2
06;2;O95;M;07_30 a 34;1
86;2;I49;NULL;14_65 a 69;1
06;1;D48;NULL;09_40 a 44;1
18;1;B20;NULL;13_60 a 64;1
82;2;A41;NULL;08_35 a 39;1
98;2;J18;NULL;16_75 a 79;1
02;2;Q02;NULL;08_35 a 39;1
06;2;C55;NULL;99_Sin especificar;5
46;1;J98;NULL;17_80 y más;2
22;2;B57;NULL;12_55 a 59;1
70;1;X74;NULL;15_70 a 74;1
70;1;C67;NULL;13_60 a 64;2
99;1;C67;NULL;99_Sin especificar;1
14;1;C44;NULL;16_75 a 79;4
34;2;K72;NULL;11_50 a 54;1
78;2;C53;NULL;10_45 a 49;2
50;1;W33;NULL;10_45 a 49;1
70;2;C20;NULL;12_55 a 59;1
30;2;C15;NULL;12_55 a 59;2
10;1;I62;NULL;13_60 a 64;1
46;2;I10;NULL;11_50 a 54;1
50;2;C67;NULL;16_75 a 79;3
82;2;I62;NULL;15_70 a 74;2
86;2;C56;NULL;17_80 y más;1
90;1;Y24;NULL;04_15 a 19;5
02;1;Y26;NULL;17_80 y más;6
06;9;I38;NULL;17_80 y más;1
22;1;I26;NULL;15_70 a 74;1
14;1;C92;NULL;12_55 a 59;3
62;2;C90;NULL;11_50 a 54;1
18;1;K92;NULL;12_55 a 59;1
46;2;J18;NULL;15_70 a 74;11
14;1;V47;NULL;05_20 a 24;2
82;2;C92;NULL;13_60 a 64;2
06;2;R41;NULL;06_25 a 29;1
26;1;E84;NULL;15_70 a 74;1
34;1;A41;NULL;06_25 a 29;1
86;1;C92;NULL;12_55 a 59;1
06;1;G81;NULL;17_80 y más;1
94;2;M34;NULL;12_55 a 59;1
82;2;P52;NULL;01_Menor de 1 año;2
86;1;I51;NULL;14_65 a 69;3
06;1;M31;NULL;11_50 a 54;2
30;1;C15;NULL;15_70 a 74;9
22;2;I51;NULL;11_50 a 54;2
82;1;J70;NULL;06_25 a 29;2
06;2;X59;NULL;06_25 a 29;5
30;1;C23;NULL;17_80 y más;1
58;1;I46;NULL;11_50 a 54;1
14;1;C38;NULL;11_50 a 54;1
18;2;J84;NULL;12_55 a 59;1
86;1;C34;NULL;17_80 y más;9
70;1;L89;NULL;15_70 a 74;1
82;1;C22;NULL;08_35 a 39;2
86;1;I69;NULL;17_80 y más;1
06;1;F14;NULL;16_75 a 79;1
74;2;I48;NULL;16_75 a 79;1
06;9;C18;NULL;11_50 a 54;2
14;2;I38;NULL;17_80 y más;6
06;2;X95;NULL;04_15 a 19;3
34;1;C15;NULL;12_55 a 59;2
82;2;N17;NULL;15_70 a 74;8
10;2;D59;NULL;13_60 a 64;1
38;1;C22;NULL;16_75 a 79;4
06;2;E86;NULL;14_65 a 69;13
42;1;I21;NULL;10_45 a 49;2
86;1;C71;NULL;12_55 a 59;1
50;2;R26;NULL;15_70 a 74;2
06;1;C62;NULL;17_80 y más;5
02;2;E46;NULL;14_65 a 69;1
18;2;Q33;NULL;01_Menor de 1 año;1
62;2;K22;NULL;17_80 y más;1
02;2;I61;NULL;15_70 a 74;23
66;1;D41;NULL;13_60 a 64;1
58;1;V53;NULL;12_55 a 59;1
46;2;Q23;NULL;01_Menor de 1 año;1
22;1;C22;NULL;12_55 a 59;6
42;2;C45;NULL;13_60 a 64;1
82;1;V89;NULL;17_80 y más;1
06;1;K72;NULL;08_35 a 39;8
06;2;I99;NULL;16_75 a 79;9
02;2;C18;NULL;11_50 a 54;6
06;2;C51;NULL;09_40 a 44;2
02;2;C54;NULL;16_75 a 79;4
50;1;W55;NULL;14_65 a 69;1
66;2;K83;NULL;07_30 a 34;1
70;2;K74;NULL;12_55 a 59;1
06;2;C55;NULL;05_20 a 24;1
74;1;D32;NULL;13_60 a 64;1
50;2;C64;NULL;15_70 a 74;2
62;1;J18;NULL;11_50 a 54;3
42;2;I51;NULL;13_60 a 64;2
94;2;X78;NULL;05_20 a 24;1
06;2;C88;NULL;14_65 a 69;1
14;1;U07;NULL;02_1 a 9;1
34;2;I69;NULL;16_75 a 79;2
06;2;C20;NULL;08_35 a 39;4
34;1;X49;NULL;07_30 a 34;1
10;2;J44;NULL;16_75 a 79;2
14;1;G30;NULL;15_70 a 74;1
90;1;C90;NULL;17_80 y más;2
26;1;E10;NULL;11_50 a 54;2
18;1;E83;NULL;17_80 y más;1
66;2;C80;NULL;17_80 y más;8
26;2;G20;NULL;16_75 a 79;2
42;1;I25;NULL;13_60 a 64;2
06;2;D37;NULL;14_65 a 69;3
06;1;F03;NULL;16_75 a 79;14
26;2;U07;NULL;07_30 a 34;2
78;2;X00;NULL;02_1 a 9;1
06;2;N18;NULL;12_55 a 59;20
30;2;J96;NULL;15_70 a 74;9
54;1;C85;NULL;17_80 y más;2
62;1;I50;NULL;13_60 a 64;6
86;2;C53;NULL;12_55 a 59;1
94;2;C90;NULL;17_80 y más;1
06;1;C05;NULL;99_Sin especificar;1
38;1;B24;NULL;10_45 a 49;5
99;2;Y34;NULL;10_45 a 49;1
66;1;I71;NULL;15_70 a 74;1
90;1;I26;NULL;10_45 a 49;1
06;2;E11;NULL;17_80 y más;77
06;2;A41;NULL;09_40 a 44;34
30;1;R96;NULL;17_80 y más;6
38;1;N39;NULL;14_65 a 69;1
06;1;N17;NULL;09_40 a 44;3
30;2;X70;NULL;09_40 a 44;1
78;1;C18;NULL;14_65 a 69;5
58;1;C90;NULL;13_60 a 64;2
34;1;X74;NULL;15_70 a 74;2
02;1;D75;NULL;17_80 y más;3
70;2;N39;NULL;16_75 a 79;6
02;2;G08;NULL;17_80 y más;1
14;2;E87;NULL;14_65 a 69;1
58;2;C49;NULL;17_80 y más;1
50;2;I69;NULL;16_75 a 79;2
06;1;D69;NULL;11_50 a 54;1
74;1;J15;NULL;14_65 a 69;1
42;1;I47;NULL;12_55 a 59;1
62;1;W13;NULL;05_20 a 24;1
02;1;C67;NULL;17_80 y más;41
